"";"nrow1";"nrow2";"size1";"size2";"lv_schema";"cos_schema";"lv_tab";"cos_tab";"col1";"col2";"dist_nrow";"dist_lastused";"dist_size";"decisao"
"6406";873;0;1536;2048;9;0,369106731855955;22;0,765917705607739;12549;8034;617,304219975856;6048000;362,038671967512;0
"6407";1;0;512;2048;9;0,770584266129438;19;0,398062489021254;10394;8034;0,707106781186548;86054400;1086,11601590254;0
"6408";0;0;2048;2048;0;0;17;0,465843752931972;6774;8034;0;0;0;0
"6409";4215;0;1792;2048;9;0,369106731855955;20;0,530791564682609;51282;8034;2980,4550827013;3801600;181,019335983756;0
"6410";0;0;2048;2048;8;0,487010823957423;21;0,356273690421282;10509;8034;0;7257600;0;0
"6411";4;0;2048;2048;8;0,595070856400737;20;0,402726896790629;7593;8034;2,82842712474619;3628800;0;0
"6412";0;0;2048;2048;0;0;19;0,305407262371644;12518;8034;0;3801600;0;0
"6413";4;0;1024;2048;9;0,369106731855955;20;0,193871109839705;11802;8034;2,82842712474619;6048000;724,077343935025;0
"6414";131508;0;14336;2048;5;0,201976124878987;19;0,163461908907297;25446;8034;92990,1985802805;3801600;8688,9281272203;0
"6415";4689;0;2560;2048;5;0,201976124878987;18;0,187708579635256;11175;8034;3315,62369698372;3801600;362,038671967512;0
"6416";0;0;2048;2048;0;0;18;0,187708579635256;7083;8034;0;3628800;0;0
"6417";165081994;0;18549760;2048;5;0,201976124878987;20;0,385533977220314;28679;8034;116730597,409197;3801600;13115212,9306951;0
"6418";33;0;2048;2048;9;0,589608659165938;22;0,765917705607739;3500;8034;23,3345237791561;3801600;0;0
"6419";1294980313;0;311900672;2048;8;0,470187057173982;21;0,677228119108172;2261;8034;915689360,825378;1209600;220545632,073153;0
"6420";0;0;2048;2048;0;0;23;0,506254234680253;23477;8034;0;0;0;0
"6421";233;0;2048;2048;9;0,589608659165938;21;0,494023541496127;14670;8034;164,755880016466;3801600;0;0
"6422";52495;0;8192;2048;9;0,589608659165938;22;0,601863440316572;1419;8034;37119,5704783878;3801600;4344,46406361015;0
"6423";27;0;512;2048;9;0,770584266129438;20;0,385533977220314;20836;8034;19,0918830920368;86054400;1086,11601590254;0
"6424";2745;0;5120;2048;8;0,487010823957423;20;0,374388752910146;29223;8034;1941,00811435707;3456000;2172,23203180507;0
"6425";12;0;2048;2048;5;0,201976124878987;21;0,459410097280411;5829;8034;8,48528137423857;2851200;0;0
"6426";9;0;2048;2048;0;0;19;0,228311776765023;18885;8034;6,36396103067893;3628800;0;0
"6427";19;0;1024;2048;9;0,369106731855955;19;0,259326305853744;12384;8034;13,4350288425444;3628800;724,077343935025;0
"6428";21922785;0;7082496;2048;9;0,589608659165938;20;0,592871734391317;3344;8034;15501749,9359947;3715200;5006632,79463873;0
"6429";0;0;2048;2048;0;0;20;0,453807979751391;12287;8034;0;0;0;0
"6430";0;0;3072;2048;0;0;21;0,546701586088375;18977;8034;0;0;724,077343935025;0
"6431";0;0;2048;2048;0;0;20;0,30972897227157;6262;8034;0;0;0;0
"6432";85572039;0;14172160;2048;9;0,589608659165938;20;0,364398375065921;3365;8034;60508569,0568597;7344000;10019782,2853729;0
"6433";301037;0;30720;2048;5;0,201976124878987;20;0,25825422178359;16884;8034;212865,304088055;3628800;20274,1656301807;0
"6434";169430;0;60160;2048;7;0,419618999911991;19;0,371891292891743;70242;8034;119805,101936437;4579200;41091,3892683126;0
"6435";15;0;2048;2048;9;0,589608659165938;21;0,550841384344645;1314;8034;10,6066017177982;1814400;0;0
"6436";0;0;1024;2048;10;0,770584266129438;20;0,609862842679565;5083;8034;0;86054400;724,077343935025;0
"6437";0;0;512;2048;8;0,595070856400737;20;0,389880844295775;12550;8034;0;34992000;1086,11601590254;0
"6438";19;0;2048;2048;0;0;18;0,310407250277624;2479;8034;13,4350288425444;0;0;0
"6439";157497;0;13312;2048;8;0,487010823957423;22;0,586197055698816;15685;8034;111367,196716538;3628800;7964,85078328527;0
"6440";0;0;2048;2048;0;0;19;0,259546515073461;4959;8034;0;0;0;0
"6441";0;0;2048;2048;5;0,201976124878987;17;0,354443828805403;12315;8034;0;2419200;0;0
"6442";2978;0;1280;2048;9;0,369106731855955;20;0,26027397260274;20145;8034;2105,76399437354;3628800;543,058007951268;0
"6443";183;0;2048;2048;0;0;21;0,578002142445223;11275;8034;129,400540957138;0;0;0
"6444";8;0;2048;2048;0;0;20;0,433358556145289;3039;8034;5,65685424949238;0;0;0
"6445";2;0;2048;2048;9;0,589608659165938;21;0,500118105588042;1885;8034;1,4142135623731;2505600;0;0
"6446";1389;0;2048;2048;5;0,201976124878987;21;0,294215326759414;11397;8034;982,171319068114;3801600;0;0
"6447";5;0;2048;2048;9;0,589608659165938;20;0,373442819445275;957;8034;3,53553390593274;950400;0;0
"6448";4;0;512;2048;9;0,369106731855955;20;0,414285610523944;7705;8034;2,82842712474619;6048000;1086,11601590254;0
"6449";36403492;0;4308992;2048;9;0,589608659165938;21;0,324262621600514;6139;8034;25741156,0520702;3628800;3045469,30859071;0
"6450";1263655463;0;85774336;2048;9;0,589608659165938;19;0,264257629289756;5663;8034;893539346,970726;2246400;60650166,4826855;0
"6451";0;0;2048;2048;5;0,201976124878987;21;0,689950426861425;7440;8034;0;2419200;0;0
"6452";1;0;2048;2048;9;0,589608659165938;22;0,772770384393582;589;8034;0,707106781186548;3801600;0;0
"6453";6389810;0;477696;2048;8;0,470187057173982;20;0,419544998017308;948;8034;4518277,98149361;7344000;336333,926257819;0
"6454";41;0;1024;2048;9;0,369106731855955;20;0,108072165874006;12141;8034;28,9913780286484;3801600;724,077343935025;0
"6455";17079;0;4096;2048;9;0,589608659165938;19;0,255154700257869;1825;8034;12076,676715885;7344000;1448,15468787005;0
"6456";0;0;2048;2048;0;0;23;0,751373636769648;6158;8034;0;0;0;0
"6457";0;0;2048;2048;0;0;8;0,0207635068130675;8115;8034;0;3628800;0;0
"6458";7;0;2048;2048;0;0;20;0,374388752910146;4438;8034;4,94974746830583;0;0;0
"6459";198;0;2048;2048;5;0,201976124878987;17;0,23231158020102;4883;8034;140,007142674936;3801600;0;0
"6460";3764445;0;315904;2048;9;0,589608659165938;20;0,208245361429865;2385;8034;2661864,58690379;3715200;221929,705916085;0
"6461";17;0;2048;2048;8;0,487010823957423;22;0,582002212414388;13502;8034;12,0208152801713;3628800;0;0
"6462";2;0;2048;2048;9;0,369106731855955;19;0,245107283318596;32980;8034;1,4142135623731;3628800;0;0
"6463";9;0;2048;2048;0;0;20;0,278246258957195;17185;8034;6,36396103067893;3628800;0;0
"6464";3;0;512;2048;9;0,369106731855955;17;0,331054124405505;11337;8034;2,12132034355964;6048000;1086,11601590254;0
"6465";43961;0;16896;2048;5;0,201976124878987;11;0,0897210115076095;19204;8034;31085,1212077418;3801600;10499,1214870579;0
"6466";0;0;2048;2048;0;0;21;0,374388752910146;13675;8034;0;0;0;0
"6467";1852;0;7680;2048;5;0,201976124878987;20;0,416072472467932;6894;8034;1309,56175875749;3801600;3982,42539164264;0
"6468";0;0;2048;2048;0;0;18;0,152696050847358;7090;8034;0;0;0;0
"6469";123;0;2048;2048;8;0,487010823957423;21;0,243331758992121;13238;8034;86,9741340859454;3628800;0;0
"6470";13560372;0;2862080;2048;7;0,419618999911991;20;0,367977805140895;21063;8034;9588630,99661219;3801600;2022348,02161052;0
"6471";41;0;2048;2048;9;0,589608659165938;19;0,318720453035608;2343;8034;28,9913780286484;3801600;0;0
"6472";3;0;1024;2048;8;0,487010823957423;23;0,47945205479452;31131;8034;2,12132034355964;7257600;724,077343935025;0
"6473";3;0;2048;2048;5;0,201976124878987;17;0,465843752931972;9906;8034;2,12132034355964;2419200;0;0
"6474";0;0;2048;2048;0;0;20;0,202563588384895;11718;8034;0;0;0;0
"6475";267317;0;49152;2048;8;0,515799875293748;21;0,406493058813302;50;8034;189021,663426444;47347200;33307,5578210111;0
"6476";0;0;6144;2048;0;0;21;0,470661495069561;4258;8034;0;0;2896,3093757401;0
"6477";42216;0;10240;2048;7;0,419618999911991;20;0,406493058813302;40605;8034;29851,2198745713;3283200;5792,6187514802;0
"6478";8;0;2048;2048;0;0;21;0,361488194701504;20653;8034;5,65685424949238;3628800;0;0
"6479";3997;0;2560;2048;0;0;13;0,193084258612691;3259;8034;2826,30580440263;3542400;362,038671967512;0
"6480";958;0;1024;2048;9;0,369106731855955;21;0,678648795836578;72998;8034;677,408296376713;6048000;724,077343935025;0
"6481";5385;0;3072;2048;5;0,201976124878987;21;0,225778554937808;20088;8034;3807,77001668956;3801600;724,077343935025;0
"6482";177;0;2048;2048;5;0,201976124878987;20;0,52698383512036;7401;8034;125,157900270019;3801600;0;0
"6483";215;0;1024;2048;9;0,369106731855955;18;0,193871109839705;12393;8034;152,027957955108;5097600;724,077343935025;0
"6484";1;0;2048;2048;0;0;20;0,377755874424632;4794;8034;0,707106781186548;0;0;0
"6485";40336190;0;3288064;2048;9;0,589608659165938;22;0,540926851195111;1254;8034;28521993,476229;1814400;2323564,19668749;0
"6486";0;0;2048;2048;0;0;17;0,0753749371505685;8310;8034;0;3628800;0;0
"6487";108;0;2048;2048;8;0,487010823957423;19;0,216336970470011;7517;8034;76,3675323681471;3628800;0;0
"6488";10216054;0;7312896;2048;5;0,201976124878987;22;0,481836752861676;36670;8034;7223841,06036795;3801600;5169550,19702411;0
"6489";10176308;0;5266944;2048;5;0,201976124878987;19;0,209972256426119;40667;8034;7195736,39424291;3715200;3722843,66384193;0
"6490";30;0;2048;2048;8;0,487010823957423;19;0,558407394752965;25636;8034;21,2132034355964;7257600;0;0
"6491";0;0;1024;2048;9;0,369106731855955;20;0,389880844295775;19400;8034;0;6048000;724,077343935025;0
"6492";24737;0;2560;2048;7;0,419618999911991;20;0,521852100997257;22572;8034;17491,7004462116;18403200;362,038671967512;0
"6493";31;0;2048;2048;9;0,589608659165938;20;0,214678526729299;3670;8034;21,920310216783;3715200;0;0
"6494";130435;0;39680;2048;7;0,419618999911991;19;0,398062489021254;21748;8034;92231,4730040673;3456000;26609,8423896122;0
"6495";0;0;2048;2048;9;0,589608659165938;21;0,476264608222692;10978;8034;0;7344000;0;0
"6496";389802;0;86016;2048;5;0,201976124878987;23;0,506254234680253;35581;8034;275631,637520079;3715200;59374,342202672;0
"6497";0;0;2048;2048;0;0;20;0,376168589367563;9980;8034;0;0;0;0
"6498";4;0;2048;2048;9;0,589608659165938;21;0,356273690421282;1527;8034;2,82842712474619;3715200;0;0
"6499";0;0;1024;2048;10;0,770584266129438;22;0,687746874307987;7698;8034;0;86054400;724,077343935025;0
"6500";0;0;1024;2048;10;0,770584266129438;18;0,27434488738399;23193;8034;0;86054400;724,077343935025;0
"6501";28810;0;4096;2048;7;0,419618999911991;21;0,487362306818861;58050;8034;20371,7463659844;16329600;1448,15468787005;0
"6502";6;0;512;2048;8;0,470187057173982;20;0,441681149237105;35;8034;4,24264068711928;7344000;1086,11601590254;0
"6503";1078131;0;169984;2048;9;0,589608659165938;21;0,458472386423504;6111;8034;762353,741107434;3801600;118748,684405344;0
"6504";0;0;6144;2048;0;0;20;0,240701869498727;13959;8034;0;3801600;2896,3093757401;0
"6505";8;0;2048;2048;0;0;15;0,275215420885149;25531;8034;5,65685424949238;3801600;0;0
"6506";7964;0;4608;2048;9;0,369106731855955;21;0,667973861244782;19290;8034;5631,39840536966;6048000;1810,19335983756;0
"6507";0;0;2048;2048;8;0,487010823957423;17;0,139773598061416;7513;8034;0;3456000;0;0
"6508";6;0;1024;2048;9;0,369106731855955;20;0,551342269081499;11835;8034;4,24264068711928;3628800;724,077343935025;0
"6509";178;0;1024;2048;9;0,369106731855955;21;0,51338864927581;19425;8034;125,865007051205;3801600;724,077343935025;0
"6510";61;0;1024;2048;7;0,419618999911991;20;0,371891292891743;14675;8034;43,1335136523794;3715200;724,077343935025;0
"6511";2;0;2048;2048;0;0;16;0,229392696350238;28391;8034;1,4142135623731;345600;0;0
"6512";13250;0;2304;2048;9;0,369106731855955;21;0,662131310800257;12900;8034;9369,16485072175;3801600;181,019335983756;0
"6513";24656871;0;2563072;2048;8;0,487010823957423;20;0,385533977220314;51030;8034;17435040,6869419;3628800;1810917,4371815;0
"6514";211;0;2048;2048;0;0;18;0,209358390134227;12476;8034;149,199530830362;0;0;0
"6515";147;0;1024;2048;9;0,369106731855955;20;0,31182762820116;12075;8034;103,944696834422;3628800;724,077343935025;0
"6516";107858;0;11776;2048;5;0,201976124878987;20;0,200218827493108;20412;8034;76267,1232052186;3801600;6878,73476738273;0
"6517";85;0;1024;2048;9;0,369106731855955;20;0,446937369792353;46728;8034;60,1040764008565;4579200;724,077343935025;0
"6518";0;0;2048;2048;0;0;20;0,590355984813543;9198;8034;0;0;0;0
"6519";12500;0;2048;2048;8;0,487010823957423;23;0,843945137071826;18510;8034;8838,83476483184;3628800;0;0
"6520";54295;0;4096;2048;5;0,201976124878987;19;0,223636859435356;3399;8034;38392,3626845236;2851200;1448,15468787005;0
"6521";15;0;2048;2048;0;0;11;0,0897210115076095;14544;8034;10,6066017177982;3801600;0;0
"6522";5;0;2048;2048;0;0;20;0,235490427892005;2139;8034;3,53553390593274;3628800;0;0
"6523";30489;0;5120;2048;8;0,487010823957423;20;0,402795160474858;10608;8034;21558,9786515966;3628800;2172,23203180507;0
"6524";4;0;512;2048;9;0,369106731855955;22;0,666895055411078;7709;8034;2,82842712474619;6048000;1086,11601590254;0
"6525";11428;0;10752;2048;5;0,201976124878987;19;0,306561435669404;25662;8034;8080,81629539987;3801600;6154,65742344771;0
"6526";14582;0;30720;2048;9;0,369106731855955;22;0,485541184510015;16866;8034;10311,0310832622;3628800;20274,1656301807;0
"6527";0;0;2048;2048;8;0,487010823957423;20;0,383233900496864;19437;8034;0;7257600;0;0
"6528";41;0;1024;2048;9;0,369106731855955;20;0,350772526838804;11904;8034;28,9913780286484;3628800;724,077343935025;0
"6529";0;0;1024;2048;10;0,770584266129438;21;0,391386034580121;5091;8034;0;86054400;724,077343935025;0
"6530";17;0;2048;2048;8;0,487010823957423;22;0,684681841124181;12758;8034;12,0208152801713;3628800;0;0
"6531";0;0;2048;2048;5;0,201976124878987;20;0,30972897227157;9358;8034;0;3283200;0;0
"6532";212525;0;77824;2048;9;0,589608659165938;20;0,569963365689253;28194;8034;150277,868671671;3801600;53581,7234511918;0
"6533";5588486;0;1500416;2048;9;0,369106731855955;20;0,385533977220314;69326;8034;3951656,34716608;3801600;1059506,17351292;0
"6534";1778;0;2048;2048;8;0,487010823957423;21;0,248224541163516;34835;8034;1257,23585694968;3628800;0;0
"6535";1;0;2048;2048;9;0,589608659165938;21;0,3802512491134;1305;8034;0,707106781186548;950400;0;0
"6536";111;0;2048;2048;9;0,589608659165938;18;0,378835972662254;925;8034;78,4888527117068;2505600;0;0
"6537";0;0;2048;2048;0;0;22;0,155854014130756;7850;8034;0;0;0;0
"6538";4;0;512;2048;9;0,369106731855955;21;0,450508745047379;3777;8034;2,82842712474619;6048000;1086,11601590254;0
"6539";21;0;1024;2048;7;0,419618999911991;21;0,461239509981168;5505;8034;14,8492424049175;3024000;724,077343935025;0
"6540";0;0;2048;2048;5;0,201976124878987;18;0,152696050847358;10645;8034;0;2419200;0;0
"6541";0;0;2048;2048;8;0,487010823957423;22;0,522181517432503;10038;8034;0;7257600;0;0
"6542";0;0;2048;2048;5;0,201976124878987;22;0,155854014130756;11720;8034;0;3283200;0;0
"6543";276;0;58240;2048;8;0,595070856400737;24;0,301369863013699;12690;8034;195,161471607487;3628800;39733,7442484345;0
"6544";32;0;1024;2048;9;0,369106731855955;20;0,487499909208451;15810;8034;22,6274169979695;3628800;724,077343935025;0
"6545";0;0;1024;2048;9;0,589608659165938;23;0,630973578727621;1567;8034;0;3801600;724,077343935025;0
"6546";1204651;0;56832;2048;7;0,419618999911991;19;0,428844556240069;9042;8034;851816,891063156;3110400;38738,1379005238;0
"6547";7;0;2048;2048;5;0,201976124878987;21;0,53905043960198;4073;8034;4,94974746830583;2419200;0;0
"6548";1416556386;0;233467392;2048;9;0,589608659165938;21;0,530791564682609;4143;8034;1001656626,47371;3024000;165084927,91445;0
"6549";146292;0;29696;2048;8;0,487010823957423;19;0,249266503492175;140997;8034;103444,065233342;3628800;19550,0882862457;0
"6550";106;0;2048;2048;8;0,487010823957423;20;0,472065878874378;12726;8034;74,953318805774;3628800;0;0
"6551";43;0;2048;2048;9;0,589608659165938;20;0,354945048533879;891;8034;30,4055915910215;2505600;0;0
"6552";0;0;2048;2048;5;0,201976124878987;20;0,584623654797307;10839;8034;0;2851200;0;0
"6553";3764321;0;2683392;2048;9;0,589608659165938;20;0,354443828805403;1862;8034;2661776,90566293;3715200;1895996,52509386;0
"6554";284121;0;37376;2048;9;0,589608659165938;20;0,402795160474858;6188;8034;200903,885777503;3801600;24980,6683657584;0
"6555";4;0;2048;2048;9;0,589608659165938;20;0,481674919559993;921;8034;2,82842712474619;950400;0;0
"6556";33300538;0;3028992;2048;9;0,589608659165938;21;0,574200283147255;1263;8034;23547036,2369603;7344000;2140372,62867193;0
"6557";7;0;2048;2048;5;0,201976124878987;20;0,374388752910146;7042;8034;4,94974746830583;2851200;0;0
"6558";0;0;2048;2048;0;0;17;0,354443828805403;8400;8034;0;0;0;0
"6559";29;0;1024;2048;7;0,419618999911991;21;0,432427314023526;10670;8034;20,5060966544099;3801600;724,077343935025;0
"6560";6;0;2048;2048;5;0,201976124878987;20;0,516481691827601;6309;8034;4,24264068711928;2419200;0;0
"6561";5;0;1024;2048;9;0,369106731855955;22;0,481926377224041;21295;8034;3,53553390593274;3628800;724,077343935025;0
"6562";8;0;2048;2048;0;0;20;0,52698383512036;5052;8034;5,65685424949238;3628800;0;0
"6563";0;0;2048;2048;9;0,589608659165938;18;0,380676462714668;853;8034;0;2678400;0;0
"6564";12;0;2048;2048;0;0;21;0,543531628490104;2135;8034;8,48528137423857;3628800;0;0
"6565";317367;0;32768;2048;9;0,589608659165938;19;0,176542537965183;10074;8034;224412,357824831;3801600;21722,3203180507;0
"6566";9;0;2048;2048;0;0;21;0,321363171346058;10890;8034;6,36396103067893;3628800;0;0
"6567";4;0;2048;2048;9;0,589608659165938;20;0,538205294269573;581;8034;2,82842712474619;3801600;0;0
"6568";548;0;5120;2048;9;0,589608659165938;20;0,458204767126923;5590;8034;387,494516090228;3801600;2172,23203180507;0
"6569";785110900;0;581915648;2048;8;0,470187057173982;19;0,464954755674832;3144;8034;555157241,373473;2332800;411475052,624676;0
"6570";1;0;2048;2048;8;0,487010823957423;23;0,472171310363928;24486;8034;0,707106781186548;7257600;0;0
"6571";0;0;3072;2048;5;0,201976124878987;21;0,546701586088375;28875;8034;0;2419200;724,077343935025;0
"6572";8;0;2048;2048;8;0,487010823957423;20;0,391836359440463;12742;8034;5,65685424949238;3628800;0;0
"6573";149031662;0;12911104;2048;9;0,589608659165938;20;0,551342269081499;5922;8034;105381298,811702;7344000;9128081,03631689;0
"6574";6;0;2048;2048;9;0,589608659165938;20;0,391836359440463;501;8034;4,24264068711928;3801600;0;0
"6575";0;0;6144;2048;5;0,201976124878987;20;0,240701869498727;20925;8034;0;3801600;2896,3093757401;0
"6576";4;0;2048;2048;9;0,589608659165938;20;0,473314837617412;517;8034;2,82842712474619;3283200;0;0
"6577";0;0;2048;2048;0;0;21;0,267344993396505;10131;8034;0;0;0;0
"6578";116892;0;12288;2048;9;0,589608659165938;21;0,422756617836966;8605;8034;82655,1258664579;3801600;7240,77343935025;0
"6579";8;0;2048;2048;8;0,487010823957423;21;0,678136845210641;10518;8034;5,65685424949238;3628800;0;0
"6580";23;0;2048;2048;9;0,589608659165938;22;0,60878808263412;411;8034;16,2634559672906;3801600;0;0
"6581";51;0;2048;2048;5;0,201976124878987;20;0,453807979751391;19448;8034;36,0624458405139;3715200;0;0
"6582";94;0;2048;2048;9;0,589608659165938;20;0,278882295305658;1490;8034;66,4680374315355;3801600;0;0
"6583";58;0;2048;2048;8;0,487010823957423;21;0,551766531806099;20223;8034;41,0121933088198;3628800;0;0
"6584";0;0;2048;2048;0;0;19;0,459128613323446;8828;8034;0;0;0;0
"6585";57;0;2048;2048;9;0,589608659165938;21;0,578002142445223;5530;8034;40,3050865276332;3283200;0;0
"6586";723606;0;67584;2048;0;0;20;0,385533977220314;18781;8034;511666,709507273;3628800;46340,9500118416;0
"6587";0;0;2048;2048;5;0,201976124878987;21;0,145074259769318;28230;8034;0;3283200;0;0
"6588";681552;0;84480;2048;8;0,487010823957423;20;0,297466309834262;59800;8034;481930,040931254;3628800;58288,2261867695;0
"6589";3824;0;3072;2048;0;0;17;0,167237638527694;9819;8034;2703,97633125736;3715200;724,077343935025;0
"6590";1902;0;2560;2048;8;0,487010823957423;21;0,404123760206295;24269;8034;1344,91709781681;3628800;362,038671967512;0
"6591";1791198;0;190464;2048;9;0,589608659165938;22;0,607141374609925;3123;8034;1266568,25224778;3801600;133230,231284045;0
"6592";8200;0;2048;2048;9;0,589608659165938;21;0,447032555995239;2740;8034;5798,27560572969;7344000;0;0
"6593";810;0;1024;2048;7;0,419618999911991;22;0,586197055698816;45736;8034;572,756492761103;18403200;724,077343935025;0
"6594";0;0;2048;2048;5;0,201976124878987;19;0,259546515073461;7308;8034;0;2419200;0;0
"6595";27777;0;6144;2048;0;0;12;0,0730814047653479;12860;8034;19641,3050610187;3801600;2896,3093757401;0
"6596";0;0;2048;2048;5;0,201976124878987;18;0,262493256562604;8962;8034;0;2419200;0;0
"6597";0;0;2048;2048;0;0;19;0,36872699726263;4998;8034;0;0;0;0
"6598";0;0;1024;2048;5;0,201976124878987;20;0,481836752861676;8158;8034;0;2419200;724,077343935025;0
"6599";14920988;0;3585536;2048;9;0,589608659165938;21;0,573194851483315;5135;8034;10550731,7968031;3801600;2533908,66510062;0
"6600";27;0;2048;2048;9;0,589608659165938;23;0,824438279205804;850;8034;19,0918830920368;3715200;0;0
"6601";24981;0;2560;2048;8;0,487010823957423;21;0,292472196578359;33625;8034;17664,2345008211;3628800;362,038671967512;0
"6602";3;0;2048;2048;9;0,589608659165938;20;0,297753116823216;1571;8034;2,12132034355964;2505600;0;0
"6603";0;0;2048;2048;5;0,201976124878987;16;0,0514479803418741;14589;8034;0;3715200;0;0
"6604";8;0;2048;2048;0;0;18;0,276355563666373;7047;8034;5,65685424949238;3628800;0;0
"6605";4179;0;2048;2048;5;0,201976124878987;19;0,146665341651387;7206;8034;2954,99923857858;2851200;0;0
"6606";15;0;2048;2048;9;0,589608659165938;21;0,438135996742173;1261;8034;10,6066017177982;604800;0;0
"6607";536231;0;20224;2048;7;0,419618999911991;20;0,405669315264638;21133;8034;379172,576382444;18403200;12852,3728548467;0
"6608";1852;0;7680;2048;0;0;20;0,416072472467932;4290;8034;1309,56175875749;3628800;3982,42539164264;0
"6609";2039;0;2560;2048;0;0;15;0,129523152926176;4932;8034;1441,79072683937;0;362,038671967512;0
"6610";0;0;2048;2048;8;0,487010823957423;20;0,447636122604801;7539;8034;0;3628800;0;0
"6611";151;0;2048;2048;9;0,589608659165938;21;0,557626044796191;1143;8034;106,773123959169;3801600;0;0
"6612";0;0;2048;2048;9;0,589608659165938;22;0,460519000812663;3451;8034;0;3801600;0;0
"6613";9;0;2048;2048;0;0;23;0,306463302567967;7305;8034;6,36396103067893;3628800;0;0
"6614";209;0;2048;2048;9;0,589608659165938;22;0,69780105739225;3262;8034;147,785317267988;3801600;0;0
"6615";7460898;0;760832;2048;9;0,589608659165938;20;0,43226704419634;1410;8034;5275651,56954115;3801600;536541,311855853;0
"6616";1380825;0;166912;2048;9;0,589608659165938;19;0,30716320027713;10722;8034;976390,721131915;3715200;116576,452373539;0
"6617";5;0;2048;2048;9;0,589608659165938;20;0,498190221310187;493;8034;3,53553390593274;3715200;0;0
"6618";26;0;2048;2048;0;0;21;0,225778554937808;13626;8034;18,3847763108502;3628800;0;0
"6619";167916;0;22016;2048;9;0,589608659165938;21;0,438202493458573;3129;8034;118734,54226972;3801600;14119,508206733;0
"6620";141859;0;15872;2048;5;0,201976124878987;20;0,211100711043854;6846;8034;100309,460872342;3715200;9775,04414312283;0
"6621";187;0;2048;2048;8;0,487010823957423;21;0,470661495069561;56673;8034;132,228968081884;3628800;0;0
"6622";902960;0;74240;2048;9;0,589608659165938;21;0,476264608222692;4107;8034;638489,139140205;3801600;51047,4527474192;0
"6623";5571;0;3072;2048;9;0,589608659165938;21;0,659360226517804;2070;8034;3939,29187799026;3801600;724,077343935025;0
"6624";46322;0;6144;2048;8;0,487010823957423;21;0,240701869498727;65781;8034;32754,6003181233;7257600;2896,3093757401;0
"6625";1;0;1024;2048;0;0;20;0,51238429041423;6660;8034;0,707106781186548;0;724,077343935025;0
"6626";2358;0;3072;2048;8;0,487010823957423;22;0,765917705607739;10677;8034;1667,35779003788;7257600;724,077343935025;0
"6627";1250;0;2048;2048;8;0,487010823957423;20;0,376168589367563;22275;8034;883,883476483184;3542400;0;0
"6628";126191;0;14848;2048;9;0,589608659165938;23;0,47945205479452;6769;8034;89230,5118247116;1728000;9050,96679918781;0
"6629";1345023;0;63488;2048;7;0,419618999911991;21;0,531023329791991;11530;8034;951074,884151874;2851200;43444,6406361015;0
"6630";94707;0;10240;2048;9;0,589608659165938;20;0,421233832573767;8505;8034;66967,9619258344;2678400;5792,6187514802;0
"6631";57;0;4608;2048;9;0,589608659165938;21;0,44405455081838;6923;8034;40,3050865276332;3801600;1810,19335983756;0
"6632";7;0;512;2048;8;0,470187057173982;19;0,518963848197472;43;8034;4,94974746830583;7344000;1086,11601590254;0
"6633";12117;0;1792;2048;9;0,369106731855955;18;0,25938135202038;27118;8034;8568,0128676374;6048000;181,019335983756;0
"6634";1354354;0;352256;2048;9;0,589608659165938;17;0,306561435669404;4480;8034;957672,897527125;3801600;247634,451625778;0
"6635";28;0;1024;2048;9;0,369106731855955;20;0,391836359440463;15794;8034;19,7989898732233;3801600;724,077343935025;0
"6636";13;0;2048;2048;9;0,589608659165938;19;0,375780548287304;891;8034;9,19238815542512;3801600;0;0
"6637";207847570;0;36576768;2048;8;0,470187057173982;23;0,527638755704273;2331;8034;146970426,200146;2160000;25862232,5319992;0
"6638";77;0;2048;2048;8;0,487010823957423;21;0,253388405864625;18535;8034;54,4472221513642;3628800;0;0
"6639";0;0;1024;2048;9;0,369106731855955;21;0,447032555995239;36513;8034;0;3801600;724,077343935025;0
"6640";0;0;1024;2048;10;0,770584266129438;21;0,380676462714668;12850;8034;0;86054400;724,077343935025;0
"6641";143;0;1024;2048;0;0;22;0,627577350128934;2097;8034;101,116269709676;0;724,077343935025;0
"6642";45;0;1024;2048;9;0,369106731855955;17;0,285278839881478;8561;8034;31,8198051533946;3283200;724,077343935025;0
"6643";0;0;2048;2048;5;0,201976124878987;16;0,229392696350238;43813;8034;0;3628800;0;0
"6644";82048043;0;7210496;2048;8;0,470187057173982;21;0,505475750744941;2190;8034;58016727,5883854;1382400;5097142,46263061;0
"6645";0;0;1024;2048;10;0,770584266129438;20;0,380676462714668;5177;8034;0;86054400;724,077343935025;0
"6646";16;0;2048;2048;5;0,201976124878987;23;0,631355037330159;4211;8034;11,3137084989848;3801600;0;0
"6647";12;0;2048;2048;5;0,201976124878987;21;0,543531628490104;3437;8034;8,48528137423857;3715200;0;0
"6648";0;0;2048;2048;0;0;21;0,449112221434134;10045;8034;0;0;0;0
"6649";0;0;2048;2048;8;0,487010823957423;19;0,192414646849241;7521;8034;0;7257600;0;0
"6650";17;0;2048;2048;8;0,487010823957423;22;0,682396897041736;24787;8034;12,0208152801713;3628800;0;0
"6651";0;0;2048;2048;5;0,201976124878987;20;0,202563588384895;17199;8034;0;2419200;0;0
"6652";0;0;2048;2048;0;0;18;0,262493256562604;6090;8034;0;0;0;0
