"";"acesso1";"acesso2";"qtdtabelas1";"qtdtabelas2";"tamgb1";"tamgb2";"qtdlinhas1";"qtdlinhas2";"qtdcolunas1";"qtdcolunas2";"lv_tabelas";"cos_tabelas";"jac_tabelas";"lv_schtab";"cos_schtab";"jac_schtab";"decisao";"id_schema"
"3407";10;0;10;2;1,998046875;0,001953125;5758248;1522;76;9;127;0,183062984600141;0,454545454545455;129;0,147882965637156;0,409090909090909;0;3407
"3413";10;0;10;32;1,998046875;0,296875;5758248;0;76;662;407;0,0810071693371981;0,208333333333333;412;0,0838533069540626;0,208333333333333;0;3413
"3417";10;29;10;71;1,998046875;0,123535156;5758248;10526;76;454;1173;0,0738554600907193;0,24;1173;0,0763352317261068;0,24;0;3417
"3431";10;0;10;9;1,998046875;0,007202148;5758248;29129;76;46;111;0,111664957898321;0,2;113;0,106012471343532;0,2;0;3431
"3440";10;0;10;86;1,998046875;2,692871094;5758248;24613804;76;651;1331;0,0386749249002513;0,208333333333333;1331;0,0412743548374478;0,208333333333333;0;3440
"3447";25;1;45;5;791,5610352;110,0444336;0;324500732;1044;257;638;0,239965356287308;0,4;635;0,192386934677798;0,36;0;3447
"3449";25;6;45;7;791,5610352;108,1806641;0;183421331;1044;346;609;0,128180139983779;0,24;609;0,126473834699451;0,24;0;3449
"3455";25;131;45;137;791,5610352;36,85131836;0;158644947;1044;957;2104;0,0338678661943028;0;2114;0,0337652961822507;0;0;3455
"3456";25;182;45;1;791,5610352;1,797607422;0;7556996;1044;1435;685;0,84073007341858;0,892857142857143;685;0,47478605727875;0,678571428571429;0;3456
"3457";25;4;45;12;791,5610352;0,014160156;0;1537;1044;99;583;0,0370832737926809;0,2;586;0,0391816410232131;0,2;0;3457
"3464";25;4;45;15;791,5610352;6,963623047;0;26432122;1044;151;537;0,0535561714943279;0,12;541;0,0521982977178093;0,12;0;3464
"3468";25;5;45;48;791,5610352;0,04296875;0;187;1044;267;591;0,0698837318510468;0,115384615384615;596;0,0686094924074645;0,115384615384615;0;3468
"3469";25;0;45;8;791,5610352;0,0078125;0;0;1044;37;597;0,129491035701017;0,28;600;0,133856416947767;0,24;0;3469
"3480";25;0;45;4;791,5610352;0,017578125;0;0;1044;35;641;0,160247924347966;0,44;639;0,150706786618633;0,32;0;3480
"3500";25;1;45;55;791,5610352;222,0068359;0;1232589939;1044;1506;535;0,0459959923282321;0,04;540;0,0443075722872609;0,04;0;3500
"3502";25;0;45;1;791,5610352;0,000976563;0;0;1044;5;676;0,258243849424946;0,6;676;0,18956234074761;0,4;0;3502
"3512";25;0;45;26;791,5610352;0,06628418;0;25074;1044;222;504;0,0694006627348859;0,2;503;0,0729614565673712;0,16;0;3512
"3515";25;0;45;9;791,5610352;0,007202148;0;29129;1044;46;589;0,0823449189416472;0,32;591;0,0827687118473612;0,32;0;3515
"3519";25;0;45;2;791,5610352;0;0;129840424;1044;187;672;0,211517012817654;0,52;669;0,183497796310749;0,44;0;3519
"3520";25;2;45;7;791,5610352;0,011474609;0;62646;1044;108;616;0,0811303855127188;0,28;615;0,0765930371407134;0,28;0;3520
"3524";25;0;45;86;791,5610352;2,692871094;0;24613804;1044;651;1107;0,0456089887781203;0,04;1111;0,0458249433634637;0,04;0;3524
"3530";17;37;17;37;173,2897949;0,096191406;901232511;267565;423;225;427;0,0364342551569687;0,0869565217391305;431;0,0327987070699752;0,185185185185185;0;3530
"3532";17;115;17;116;173,2897949;32,54589844;901232511;94950263;423;1550;1555;0,0401293108080024;0,185185185185185;1553;0,0356217736996436;0,258064516129032;0;3532
"3533";17;6;17;7;173,2897949;108,1806641;901232511;183421331;423;346;187;0,11230251380063;0,217391304347826;193;0,107227999309444;0,296296296296296;0;3533
"3545";17;0;17;1;173,2897949;0,000976563;901232511;0;423;5;240;0,251755927304262;0,608695652173913;242;0,212830213036952;0,518518518518519;0;3545
"3547";17;0;17;20;173,2897949;0,01953125;901232511;400;423;107;196;0,0360244084156353;0,0869565217391305;203;0,0349647835862533;0,185185185185185;0;3547
"3550";17;19;17;20;173,2897949;0,102783203;901232511;3853621;423;236;191;0,0333765951199648;0,173913043478261;199;0,0314381726628231;0,259259259259259;0;3550
"3552";17;5;17;48;173,2897949;0,04296875;901232511;187;423;267;636;0,0984440683707678;0,16;638;0,0933897963929322;0,241379310344828;0;3552
"3556";17;0;17;15;173,2897949;1,53515625;901232511;13208944;423;254;200;0,0908378476492662;0,2;204;0,087733733502616;0,275862068965517;0;3556
"3563";17;30;17;30;173,2897949;0,030273438;901232511;49;423;198;341;0,0340285531127816;0,16;347;0,0330940467275018;0,241379310344828;0;3563
"3567";17;5;17;17;173,2897949;0,056640625;901232511;387853;423;126;199;0,101485650547737;0,166666666666667;206;0,100570793894837;0,25;0;3567
"3574";17;25;17;86;173,2897949;0,37109375;901232511;4698;423;497;1437;0,069846704188228;0,0833333333333334;1438;0,0679165111926334;0,178571428571429;0;3574
"3577";17;0;17;3;173,2897949;70,88671875;901232511;128962977;423;234;220;0,112845630390938;0,363636363636364;226;0,102530448651968;0,428571428571429;0;3577
"3583";17;0;17;32;173,2897949;0,12109375;901232511;0;423;693;260;0,015162704777455;0,0833333333333334;268;0,0135133769975493;0,178571428571429;1;3583
"3585";17;29;17;71;173,2897949;0,123535156;901232511;10526;423;454;1101;0,0148871327847584;0,12;1103;0,0126883435428077;0,206896551724138;1;3585
"3587";17;2;17;4;173,2897949;163,7275391;901232511;2895538;423;35;209;0,133805401058377;0,434782608695652;214;0,132343910009341;0,428571428571429;0;3587
"3592";17;6;17;9;173,2897949;0,016802619;901232511;6141;423;71;188;0,0689168151483674;0,136363636363636;196;0,0643754269282385;0,296296296296296;0;3592
"3593";17;0;17;9;173,2897949;0,013427734;901232511;157469;423;36;192;0,13373062159579;0,181818181818182;201;0,12601806184299;0,333333333333333;0;3593
"3595";17;1;17;16;173,2897949;0,014648438;901232511;0;423;67;184;0,0641460354478007;0,2;192;0,0655684369944133;0,275862068965517;0;3595
"3596";17;0;17;26;173,2897949;0,06628418;901232511;25074;423;222;251;0,0700959023673676;0,173913043478261;260;0,0712774810275699;0,285714285714286;0;3596
"3598";17;0;17;28;173,2897949;0,011962891;901232511;6959;423;173;274;0,0487369615827661;0,192307692307692;277;0,0473286895250552;0,266666666666667;0;3598
"3603";17;0;17;2;173,2897949;0;901232511;129840424;423;187;234;0,196950184271004;0,454545454545455;236;0,155092866100277;0,481481481481482;0;3603
"3605";17;52;17;52;173,2897949;18,08862305;901232511;61922864;423;644;698;0,064872459744254;0,12;703;0,0600045678734493;0,206896551724138;0;3605
"3606";17;0;17;81;173,2897949;2,236083984;901232511;11850966;423;576;1219;0,0613747703581382;0,192307692307692;1228;0,0575639624905038;0,266666666666667;0;3606
"3607";17;0;17;18;173,2897949;0;901232511;357551;423;191;183;0,0339162535805281;0,173913043478261;191;0,0317322283820626;0,259259259259259;0;3607
"3609";17;0;17;17;173,2897949;0;901232511;371368;423;185;179;0,0343753798916503;0,173913043478261;187;0,0323293042801858;0,259259259259259;0;3609
"3613";1;1;18;7;0,004394531;36,53808594;379731;178861265;199;49;164;0,178179618491466;0,0952380952380952;168;0,137491310932627;0,0952380952380952;0;3613
"3618";1;0;18;3;0,004394531;0,005859375;379731;0;199;234;180;0,124367842324217;0,3;182;0,0900841928680397;0,238095238095238;0;3618
"3623";1;131;18;137;0,004394531;36,85131836;379731;158644947;199;957;2384;0,0582572939948237;0,2;2394;0,0545458767127717;0,2;0;3623
"3627";1;9;18;13;0,004394531;0,063476563;379731;177599;199;117;149;0,0389604064786342;0,227272727272727;157;0,0417793779372908;0,227272727272727;0;3627
"3634";1;19;18;20;0,004394531;0,102783203;379731;3853621;199;236;26;0,000971071349233354;0;26;0,000894540469423388;0;1;3634
"3636";1;5;18;48;0,004394531;0,04296875;379731;187;199;267;644;0,0830996987262107;0,166666666666667;646;0,078354103371464;0,166666666666667;0;3636
"3639";1;0;18;7;0,004394531;0,02734375;379731;300076;199;26;158;0,162497275735726;0,19047619047619;163;0,164960762458942;0,19047619047619;0;3639
"3650";1;21;18;22;0,004394531;0,544921875;379731;1976882;199;182;254;0,0959776746346012;0,130434782608696;259;0,0966889681784553;0,130434782608696;0;3650
"3654";1;25;18;45;0,004394531;791,5610352;379731;2803997559;199;1044;544;0,0487156137493495;0,2;547;0,0454585215431437;0,2;0;3654
"3656";1;112;18;114;0,004394531;53,31005859;379731;247045695;199;941;1758;0,0675785470409804;0,2;1758;0,0666735998223291;0,2;0;3656
"3666";1;0;18;1;0,004394531;0,006835938;379731;23656;199;16;196;0,309669767057315;0,55;195;0,284569126403806;0,4;0;3666
"3679";1;1;18;16;0,004394531;0,014648438;379731;0;199;67;145;0,0539536171452767;0,130434782608696;150;0,0534676322746099;0,130434782608696;0;3679
"3689";1;52;18;52;0,004394531;18,08862305;379731;61922864;199;644;711;0,0696979328841558;0,2;716;0,0692294949558405;0,2;0;3689
"3691";1;0;18;18;0,004394531;0;379731;357551;199;191;0;0;0;0;0;0;1;3691
"3692";1;0;18;86;0,004394531;2,692871094;379731;24613804;199;651;1282;0,0479574252358695;0,166666666666667;1281;0,0484262592949378;0,166666666666667;0;3692
"3697";112;1;114;7;53,31005859;36,53808594;247045695;178861265;941;49;1877;0,178915701943335;0,2;1874;0,137834134532724;0,2;0;3697
"3704";112;3;114;4;53,31005859;0,091308594;247045695;1508484;941;12;1893;0,240084997649491;0,4;1894;0,215807170787527;0,32;0;3704
"3710";112;21;114;23;53,31005859;0,0859375;247045695;111;941;125;1692;0,0697101182243759;0,12;1691;0,0655190858544535;0,12;0;3710
"3720";112;5;114;48;53,31005859;0,04296875;247045695;187;941;267;1428;0,0446185802833552;0,115384615384615;1433;0,0447714199827688;0,115384615384615;0;3720
"3722";112;0;114;2;53,31005859;0,002685547;247045695;18940;941;11;1937;0,163045543892156;0,52;1936;0,253025963714254;0,52;0;3722
"3728";112;2;114;10;53,31005859;0,009277344;247045695;3608;941;48;1826;0,126111451628878;0,16;1828;0,141136104291979;0,16;0;3728
"3731";112;30;114;30;53,31005859;0,030273438;247045695;49;941;198;1596;0,0695276407488877;0,185185185185185;1599;0,0699191152084948;0,185185185185185;0;3731
"3737";112;10;114;10;53,31005859;1,998046875;247045695;5758248;941;76;1812;0,087590339018086;0,24;1812;0,0962837959806161;0,24;0;3737
"3748";112;0;114;22;53,31005859;77,4609375;247045695;259709350;941;618;1655;0,129369586166938;0,192307692307692;1660;0,132072420273071;0,192307692307692;0;3748
"3762";112;0;114;9;53,31005859;0,006225586;247045695;27941;941;41;1852;0,111159100900697;0,28;1855;0,121489889879355;0,28;0;3762
"3763";112;1;114;16;53,31005859;0,014648438;247045695;0;941;67;1778;0,0885307967918832;0,153846153846154;1781;0,0856925527953616;0,153846153846154;0;3763
"3764";112;0;114;26;53,31005859;0,06628418;247045695;25074;941;222;1665;0,0638774631744798;0,2;1665;0,0665882084774261;0,16;0;3764
"3778";112;134;114;158;53,31005859;1159,860352;247045695;8782694323;941;1091;1863;0,0465119354823983;0,0740740740740741;1867;0,0463882825446191;0,0740740740740741;0;3778
"3785";97;6;99;7;0,277832031;108,1806641;1068597;183421331;690;346;1677;0,16419523224674;0,307692307692308;1680;0,16080184184492;0,307692307692308;0;3785
"3788";97;3;99;4;0,277832031;0,091308594;1068597;1508484;690;12;1703;0,239734990475182;0,4;1710;0,216757090504367;0,32;0;3788
"3791";97;131;99;137;0,277832031;36,85131836;1068597;158644947;690;957;1763;0,0481394590574237;0,0769230769230769;1774;0,0472320048934679;0,0769230769230769;0;3791
"3794";97;21;99;23;0,277832031;0,0859375;1068597;111;690;125;1502;0,0692000769293528;0,12;1507;0,065108920223925;0,12;0;3794
"3795";97;9;99;13;0,277832031;0,063476563;1068597;177599;690;117;1594;0,0340353041408515;0,24;1602;0,0360349135180834;0,24;0;3795
"3801";97;0;99;5;0,277832031;0,004882813;1068597;0;690;78;1726;0,194355094026371;0,36;1734;0,235505148263802;0,36;0;3801
"3807";97;0;99;7;0,277832031;0,02734375;1068597;300076;690;26;1677;0,101571293417556;0,28;1681;0,121380036499727;0,28;0;3807
"3809";97;10;99;17;0,277832031;1,505371094;1068597;1572013;690;87;1572;0,0657967031688402;0,16;1580;0,0685143551490343;0,16;0;3809
"3825";97;112;99;114;0,277832031;53,31005859;1068597;247045695;690;941;206;0,000393598190937761;0;205;0,000491644747211195;0;1;3825
"3829";97;0;99;3;0,277832031;70,88671875;1068597;128962977;690;234;1729;0,09304826234567;0,44;1734;0,0752005671157225;0,384615384615385;0;3829
"3849";97;60;99;233;0,277832031;23,05102539;1068597;75866302;690;1791;2876;0,0405171058010627;0,0740740740740741;2881;0,0391703510763655;0,0740740740740741;0;3849
"3866";25;37;86;37;0,37109375;0,096191406;4698;267565;497;225;1261;0,0357219605147179;0,0833333333333334;1261;0,0370875531007736;0,0833333333333334;0;3866
"3869";25;6;86;7;0,37109375;108,1806641;4698;183421331;497;346;1565;0,13481209179461;0,208333333333333;1562;0,12732841790628;0,208333333333333;0;3869
"3878";25;21;86;23;0,37109375;0,0859375;4698;111;497;125;1402;0,0896183936525869;0,16;1398;0,0840782902722852;0,16;0;3878
"3886";25;19;86;20;0,37109375;0,102783203;4698;3853621;497;236;1438;0,0745381690608709;0,166666666666667;1436;0,0745166855575699;0,166666666666667;0;3886
"3887";25;0;86;34;0,37109375;0,13671875;4698;26741;497;204;1254;0,0293764711899959;0,125;1258;0,0312006613211145;0,125;0;3887
"3889";25;0;86;8;0,37109375;0,0078125;4698;0;497;37;1535;0,129236413190228;0,25;1534;0,144502378881529;0,208333333333333;0;3889
"3892";25;0;86;15;0,37109375;1,53515625;4698;13208944;497;254;1426;0,0315997494367255;0,12;1426;0,0337665649419794;0,12;0;3892
"3907";25;17;86;17;0,37109375;173,2897949;4698;901232511;497;423;1437;0,069846704188228;0,0833333333333334;1438;0,0679165111926334;0,178571428571429;0;3907
"3909";25;112;86;114;0,37109375;53,31005859;4698;247045695;497;941;1370;0,0367869448069638;0,115384615384615;1375;0,0367098884284741;0,115384615384615;0;3909
"3920";25;1;86;55;0,37109375;222,0068359;4698;1232589939;497;1506;1201;0,10702226171023;0,08;1205;0,105854129239401;0,08;0;3920
"3922";25;0;86;1;0,37109375;0,000976563;4698;0;497;5;1640;0,229986607575862;0,583333333333333;1639;0,238797895407867;0,375;0;3922
"3923";25;2;86;4;0,37109375;163,7275391;4698;2895538;497;35;1601;0,153883425238978;0,48;1597;0,159016996640469;0,36;0;3923
"3929";25;0;86;9;0,37109375;0,013427734;4698;157469;497;36;1545;0,0967831778419158;0,25;1546;0,101170330646747;0,25;0;3929
"3953";0;6;2;7;0,001953125;108,1806641;1522;183421331;9;346;73;0,218735479986245;0,380952380952381;77;0,184347918930155;0,333333333333333;0;3953
"3958";0;67;2;70;0,001953125;0,798095703;1522;3218891;9;397;1142;0,152587061401436;0,44;1147;0,11873601671271;0,4;0;3958
"3968";0;4;2;15;0,001953125;6,963623047;1522;26432122;9;151;235;0,208756306949884;0,458333333333333;233;0,178052264431943;0,416666666666667;0;3968
"3969";0;0;2;5;0,001953125;0,004882813;1522;0;9;78;28;0,262956525904498;0,368421052631579;32;0,255868850532189;0,4;0;3969
"3972";0;5;2;48;0,001953125;0,04296875;1522;187;9;267;769;0,221744647348258;0,44;768;0,187114471614186;0,4;0;3972
"3974";0;0;2;2;0,001953125;0,002685547;1522;18940;9;11;23;0,190572786599621;0,411764705882353;28;0,244953776021144;0,352941176470588;0;3974
"3978";0;0;2;19;0,001953125;0,033203125;1522;1124;9;153;215;0,195340772352327;0,478260869565217;217;0,160110366122478;0,434782608695652;0;3978
"3980";0;2;2;10;0,001953125;0,009277344;1522;3608;9;48;114;0,194424907952048;0,5;115;0,16022710060154;0,458333333333333;0;3980
"3986";0;21;2;22;0,001953125;0,544921875;1522;1976882;9;182;325;0,19307531230501;0,48;325;0,160235480462616;0,44;0;3986
"3988";0;4;2;19;0,001953125;0,009277344;1522;1;9;138;283;0,197551248248739;0,434782608695652;286;0,169669075145854;0,391304347826087;0;3988
"3992";0;1;2;18;0,001953125;0,004394531;1522;379731;9;199;185;0,143076105815179;0,409090909090909;189;0,121110523792619;0,363636363636364;0;3992
"3994";0;97;2;99;0,001953125;0,277832031;1522;1068597;9;690;1735;0,193333335723945;0,461538461538462;1739;0,149204605819569;0,423076923076923;0;3994
"3998";0;20;2;26;0,001953125;3,305664063;1522;19463669;9;180;312;0,209312601649429;0,416666666666667;316;0,163767162034888;0,375;0;3998
"4003";0;0;2;32;0,001953125;0,12109375;1522;0;9;693;483;0,139333208981891;0,44;485;0,137793851483535;0,4;0;4003
"4018";0;0;2;28;0,001953125;0,011962891;1522;6959;9;173;358;0,127712833287836;0,4;357;0,0872971597719832;0,36;0;4018
"4023";0;0;2;2;0,001953125;0;1522;129840424;9;187;24;0,237720779826946;0,5;29;0,206004392062696;0,421052631578947;0;4023
"4025";0;52;2;52;0,001953125;18,08862305;1522;61922864;9;644;843;0,192981370227812;0,461538461538462;844;0,174302996010216;0,423076923076923;0;4025
"4029";0;0;2;17;0,001953125;0;1522;371368;9;185;170;0,144729260247077;0,409090909090909;174;0,119687887048807;0,363636363636364;0;4029
"4039";0;21;1;23;7,303710938;25,47961426;0;191401724;81;266;275;0,513994347423834;0,652173913043478;282;0,378434959676339;0,478260869565217;0;4039
"4044";0;182;1;1;7,303710938;1,797607422;0;7556996;81;1435;11;0,850928801500014;0,846153846153846;17;0,681272370844162;0,75;0;4044
"4050";0;0;1;23;7,303710938;0,024414063;0;1160;81;134;307;0,436548431855898;0,590909090909091;314;0,381364775185629;0,409090909090909;0;4050
"4052";0;4;1;15;7,303710938;6,963623047;0;26432122;81;151;248;0,41598757759671;0,590909090909091;244;0,273539373621224;0,409090909090909;0;4052
"4054";0;19;1;20;7,303710938;0,102783203;0;3853621;81;236;226;0,600565230322674;0,619047619047619;229;0,459118859875591;0,428571428571429;0;4054
"4056";0;5;1;48;7,303710938;0,04296875;0;187;81;267;788;0,483758735425742;0,625;787;0,386721821410605;0,458333333333333;0;4056
"4057";0;0;1;8;7,303710938;0,0078125;0;0;81;37;116;0,61770884509705;0,714285714285714;120;0,521409972916931;0,476190476190476;0;4057
"4065";0;2;1;33;7,303710938;0,077636719;0;101813;81;264;442;0,564445774343801;0,625;443;0,4320974911469;0,48;0;4065
"4066";0;8;1;54;7,303710938;18,13964844;0;101977158;81;915;903;0,474674121753864;0,64;902;0,339005373535351;0,48;0;4066
"4067";0;30;1;30;7,303710938;0,030273438;0;49;81;198;469;0,482545383968041;0,625;469;0,364006925214488;0,458333333333333;0;4067
"4073";0;10;1;10;7,303710938;1,998046875;0;5758248;81;76;142;0,571148196298906;0,727272727272727;145;0,47442025969467;0,545454545454545;0;4073
"4079";0;25;1;86;7,303710938;0,37109375;0;4698;81;497;1643;0,452848336032364;0,625;1641;0,408052699108113;0,458333333333333;0;4079
"4085";0;0;1;32;7,303710938;0,296875;0;0;81;662;501;0,505989257457211;0,625;502;0,390316951070586;0,458333333333333;0;4085
"4093";0;0;1;3;7,303710938;0,001464844;0;0;81;12;53;0,367544467966324;0,611111111111111;53;0,255842037167612;0,473684210526316;0;4093
"4101";0;60;1;233;7,303710938;23,05102539;0;75866302;81;1791;3846;0,48377596293592;0,666666666666667;3851;0,395017128577596;0,518518518518519;0;4101
"4102";0;0;1;28;7,303710938;0,011962891;0;6959;81;173;375;0,525011863858533;0,64;375;0,440287481540268;0,48;0;4102
"4114";0;134;1;158;7,303710938;1159,860352;0;8782694323;81;1091;2613;0,452972320330226;0,666666666666667;2611;0,371825319205413;0,518518518518519;0;4114
"4115";0;43;1;103;7,303710938;1113,821533;0;4948191785;81;1715;1727;0,452875188689652;0,590909090909091;1728;0,351929632281284;0,409090909090909;0;4115
"4116";0;43;1;218;7,303710938;82,92541504;0;555415048;81;2898;3981;0,445780562826085;0,666666666666667;3983;0,371312874560337;0,518518518518519;0;4116
"4117";0;1;3;7;70,88671875;36,53808594;128962977;178861265;234;49;63;0,2569225518376;0,380952380952381;69;0,207635798292001;0,318181818181818;0;4117
"4127";0;131;3;137;70,88671875;36,85131836;128962977;158644947;234;957;2554;0,129022179944981;0,44;2563;0,079395007456547;0,384615384615385;0;4127
"4130";0;21;3;23;70,88671875;0,0859375;128962977;111;234;125;277;0,0844652271189046;0,363636363636364;282;0,0769988798715324;0,304347826086957;0;4130
"4133";0;0;3;1;70,88671875;0,000976563;128962977;0;234;5;30;0,367059889528206;0,588235294117647;34;0,287214958416748;0,421052631578947;0;4133
"4134";0;0;3;23;70,88671875;0,024414063;128962977;1160;234;134;287;0,149012065151125;0,363636363636364;295;0,124215997167975;0,304347826086957;0;4134
"4137";0;0;3;5;70,88671875;0,004882813;128962977;0;234;78;30;0,199298158071852;0,235294117647059;35;0,173015793562028;0,263157894736842;0;4137
"4143";0;0;3;7;70,88671875;0,02734375;128962977;300076;234;26;67;0,174336731127941;0,222222222222222;75;0,202493322432281;0,25;0;4143
"4145";0;10;3;17;70,88671875;1,505371094;128962977;1572013;234;87;178;0,188486204710791;0,333333333333333;179;0,188659515804268;0,272727272727273;0;4145
"4148";0;2;3;10;70,88671875;0,009277344;128962977;3608;234;48;111;0,127991335693385;0,333333333333333;113;0,125832744765068;0,272727272727273;0;4148
"4149";0;2;3;33;70,88671875;0,077636719;128962977;101813;234;264;419;0,0975720814210538;0,416666666666667;420;0,0842269013241458;0,384615384615385;0;4149
"4157";0;10;3;10;70,88671875;1,998046875;128962977;5758248;234;76;123;0,154439471291858;0,263157894736842;125;0,160110355060928;0,2;0;4157
"4159";0;17;3;17;70,88671875;173,2897949;128962977;901232511;234;423;220;0,112845630390938;0,363636363636364;226;0,102530448651968;0,428571428571429;0;4159
"4161";0;112;3;114;70,88671875;53,31005859;128962977;247045695;234;941;1919;0,0975203264998895;0,44;1919;0,0758392020613626;0,384615384615385;0;4161
"4170";0;0;3;1;70,88671875;0,006835938;128962977;23656;234;16;29;0,286412891254572;0,466666666666667;33;0,222390677143846;0,473684210526316;0;4170
"4174";0;0;3;1;70,88671875;0,000976563;128962977;0;234;5;30;0,367059889528206;0,588235294117647;36;0,303141685282175;0,476190476190476;0;4174
"4175";0;2;3;4;70,88671875;163,7275391;128962977;2895538;234;35;37;0,163920382850059;0,444444444444444;46;0,168934398193914;0,454545454545455;0;4175
"4192";0;2;3;7;70,88671875;0,011474609;128962977;62646;234;108;65;0,0956527598669682;0,222222222222222;69;0,0670678907789855;0,25;0;4192
"4198";0;134;3;158;70,88671875;1159,860352;128962977;8782694323;234;1091;2589;0,135622651219042;0,481481481481482;2588;0,112507251143715;0,428571428571429;0;4198
"4199";0;43;3;103;70,88671875;1113,821533;128962977;4948191785;234;1715;1702;0,126870677364015;0,363636363636364;1704;0,114211710047681;0,304347826086957;0;4199
"4213";20;4;26;12;3,305664063;0,014160156;19463669;1537;180;99;244;0,0477595943884832;0,130434782608696;247;0,0476551430392278;0,130434782608696;0;4213
"4220";20;4;26;15;3,305664063;6,963623047;19463669;26432122;180;151;256;0,0985101224465137;0,125;261;0,0980170001297033;0,125;0;4220
"4221";20;0;26;5;3,305664063;0,004882813;19463669;0;180;78;303;0,160699344417685;0,304347826086957;311;0,188677525296027;0,304347826086957;0;4221
"4223";20;0;26;34;3,305664063;0,13671875;19463669;26741;180;204;386;0,069192165242474;0,0869565217391305;388;0,066418370846697;0,0869565217391305;0;4223
"4225";20;0;26;8;3,305664063;0,0078125;19463669;0;180;37;262;0,106697971520526;0,291666666666667;271;0,117817949057798;0,25;0;4225
"4226";20;0;26;2;3,305664063;0,002685547;19463669;18940;180;11;320;0,224693265087621;0,541666666666667;324;0,265258497503086;0,541666666666667;0;4226
"4246";20;97;26;99;3,305664063;0,277832031;19463669;1068597;180;690;1480;0,0717505286579372;0,08;1485;0,0678969975509532;0,08;0;4246
"4251";20;203;26;451;3,305664063;3229,061768;19463669;12469817823;180;4621;8073;0,0558230408977951;0,148148148148148;8069;0,0523861914349838;0,148148148148148;0;4251
"4266";20;0;26;9;3,305664063;0,006225586;19463669;27941;180;41;273;0,147845259905653;0,291666666666667;282;0,157111161583785;0,291666666666667;0;4266
"4269";20;60;26;233;3,305664063;23,05102539;19463669;75866302;180;1791;3538;0,0390325710000202;0,148148148148148;3544;0,0346608595740988;0,148148148148148;0;4269
"4271";20;0;26;9;3,305664063;0,007202148;19463669;29129;180;46;265;0,120653052434808;0,260869565217391;273;0,113770240889864;0,260869565217391;0;4271
"4280";20;0;26;86;3,305664063;2,692871094;19463669;24613804;180;651;1196;0,0445710952178662;0,12;1195;0,0386205105219407;0,12;0;4280
"4283";20;43;26;103;3,305664063;1113,821533;19463669;4948191785;180;1715;1485;0,0569051738370684;0,125;1488;0,0561324803331762;0,125;0;4283
"4285";203;1;451;7;3229,061768;36,53808594;0;178861265;4621;49;8331;0,15764212805174;0,259259259259259;8326;0,113925615393951;0,259259259259259;0;4285
"4286";203;37;451;37;3229,061768;0,096191406;0;267565;4621;225;7853;0,0136753569593957;0,185185185185185;7851;0,0147859865315436;0,185185185185185;1;4286
"4294";203;67;451;70;3229,061768;0,798095703;0;3218891;4621;397;7399;0,0138539332296139;0,111111111111111;7395;0,0135898551136798;0,111111111111111;1;4294
"4296";203;182;451;1;3229,061768;1,797607422;0;7556996;4621;1435;8404;0,875752467275507;0,9;8403;0,528138187462449;0,7;0;4296
"4299";203;9;451;13;3229,061768;0,063476563;0;177599;4621;117;8227;0,0309921049150461;0,296296296296296;8225;0,0328633074716888;0,296296296296296;0;4299
"4305";203;0;451;5;3229,061768;0,004882813;0;0;4621;78;8370;0,156998282673617;0,407407407407407;8371;0,192124194323231;0,407407407407407;0;4305
"4312";203;0;451;15;3229,061768;1,53515625;0;13208944;4621;254;8153;0,038247316609573;0,148148148148148;8153;0,0399990100595433;0,148148148148148;0;4312
"4327";203;17;451;17;3229,061768;173,2897949;0;901232511;4621;423;8157;0,0302517617323061;0,185185185185185;8155;0,027810043023107;0,258064516129032;0;4327
"4332";203;0;451;2;3229,061768;0,001953125;0;1522;4621;9;8378;0,133240958807182;0,444444444444444;8375;0,112296066900162;0,407407407407407;0;4332
"4337";203;0;451;32;3229,061768;0,296875;0;0;4621;662;7897;0,0271118933732767;0,111111111111111;7894;0,0285471976576452;0,111111111111111;0;4337
"4340";203;1;451;55;3229,061768;222,0068359;0;1232589939;4621;1506;7457;0,0606591816503729;0,111111111111111;7454;0,0598233317768357;0,111111111111111;0;4340
"4348";203;6;451;9;3229,061768;0,016802619;0;6141;4621;71;8309;0,0711203515218253;0,296296296296296;8305;0,0673902246690411;0,296296296296296;0;4348
"4353";203;60;451;233;3229,061768;23,05102539;0;75866302;4621;1791;6187;0,012021975592349;0;6187;0,0122241484092955;0;1;4353
"4355";203;0;451;9;3229,061768;0,007202148;0;29129;4621;46;8278;0,0827698022236882;0,37037037037037;8276;0,0869022768374289;0,37037037037037;0;4355
"4358";203;0;451;1;3229,061768;0;0;175915991;4621;65;8400;0,516524029154192;0,777777777777778;8395;0,283200554578884;0,592592592592593;0;4358
"4361";203;52;451;52;3229,061768;18,08862305;0;61922864;4621;644;7626;0,0216886436672218;0,0740740740740741;7625;0,0218440052273244;0,0740740740740741;0;4361
"4362";203;0;451;81;3229,061768;2,236083984;0;11850966;4621;576;7203;0,0182086852480864;0,0740740740740741;7199;0,0176623927051431;0,0740740740740741;1;4362
"4367";203;43;451;103;3229,061768;1113,821533;0;4948191785;4621;1715;7019;0,0147752969957119;0,185185185185185;7018;0,0147601939435817;0,185185185185185;1;4367
"4368";203;43;451;218;3229,061768;82,92541504;0;555415048;4621;2898;6249;0,0181010110285152;0;6256;0,0180495568783362;0;1;4368
