"";"nrow1";"nrow2";"lengthcol1";"lengthcol2";"fk1";"fk2";"size1";"size2";"lv_schema";"cos_schema";"lv_tab";"cos_tab";"lv_col";"cos_col";"lv_type";"cos_type";"lv_null";"cos_null";"lv_fk";"cos_fk";"dist_nrow";"dist_length";"dist_lastused";"dist_size";"decisao"
"5481309";167916;1;4;100;1;0;22016;2048;0;0;12;0,473923240622857;15;0,327099538523044;6;0,798992436948158;1;1;1;1;118733,835162939;67,8822509939086;4752000;14119,508206733;0
"5481310";167916;33300538;4;1;1;0;22016;3028992;0;0;9;0,466421624920067;14;0,277308773613757;7;0,569668517088065;1;1;1;1;23428301,6946906;2,12132034355964;11145600;2126253,1204652;0
"5481311";167916;33300538;4;8;1;0;22016;3028992;0;0;9;0,466421624920067;17;0,461006647543687;7;0,41074434901121;1;1;1;1;23428301,6946906;2,82842712474619;11145600;2126253,1204652;0
"5481312";167916;40336190;4;8;1;0;22016;3288064;0;0;15;0,529321275668358;16;0,467029108661183;7;0,41074434901121;1;1;1;1;28403258,9339593;2,82842712474619;1987200;2309444,68848076;0
"5481313";167916;5571;4;4;1;0;22016;3072;0;0;11;0,466421624920067;17;0,759228293828462;0;0;1;1;1;1;114795,25039173;0;0;13395,430862798;0
"5481314";167916;5571;4;1;1;0;22016;3072;0;0;11;0,466421624920067;14;0,253996153407749;6;0,798992436948158;1;1;1;1;114795,25039173;2,12132034355964;0;13395,430862798;0
"5481315";167916;5571;4;40;1;0;22016;3072;0;0;11;0,466421624920067;16;0,646080801351717;6;0,798992436948158;0;0;1;1;114795,25039173;25,4558441227157;0;13395,430862798;0
"5481316";167916;5571;4;2;1;1;22016;3072;0;0;11;0,466421624920067;18;0,557674131535309;6;0,798992436948158;1;1;0;0;114795,25039173;1,4142135623731;0;13395,430862798;0
"5481317";167916;1263655463;4;2;1;0;22016;85774336;0;0;12;0,461184093919675;15;0,369777984767165;8;0,683772233983162;0;0;1;1;893420612,428457;1,4142135623731;1555200;60636046,9744788;0
"5481318";167916;1263655463;4;2;1;0;22016;85774336;0;0;12;0,461184093919675;11;0,296263852557373;8;0,683772233983162;0;0;1;1;893420612,428457;1,4142135623731;1555200;60636046,9744788;0
"5481319";167916;1263655463;4;2;1;0;22016;85774336;0;0;12;0,461184093919675;14;0,392769321435448;8;0,683772233983162;0;0;1;1;893420612,428457;1,4142135623731;1555200;60636046,9744788;0
"5481320";167916;1263655463;4;4;1;0;22016;85774336;0;0;12;0,461184093919675;17;0,759228293828462;0;0;0;0;1;1;893420612,428457;0;1555200;60636046,9744788;0
"5481321";167916;1263655463;4;8;1;0;22016;85774336;0;0;12;0,461184093919675;15;0,364447430401149;7;0,41074434901121;1;1;1;1;893420612,428457;2,82842712474619;1555200;60636046,9744788;0
"5481322";167916;1263655463;4;4;1;0;22016;85774336;0;0;12;0,461184093919675;16;0,505098458042527;0;0;0;0;1;1;893420612,428457;0;1555200;60636046,9744788;0
"5481323";167916;1263655463;4;2;1;0;22016;85774336;0;0;12;0,461184093919675;16;0,342897186167928;8;0,683772233983162;0;0;1;1;893420612,428457;1,4142135623731;1555200;60636046,9744788;0
"5481324";167916;1263655463;4;8;1;0;22016;85774336;0;0;12;0,461184093919675;18;0,490974526158094;7;0,41074434901121;0;0;1;1;893420612,428457;2,82842712474619;1555200;60636046,9744788;0
"5481325";167916;1263655463;4;4;1;0;22016;85774336;0;0;12;0,461184093919675;17;0,64435662042049;0;0;1;1;1;1;893420612,428457;0;1555200;60636046,9744788;0
"5481326";167916;1263655463;4;5;1;0;22016;85774336;0;0;12;0,461184093919675;17;0,520813642496584;6;0,798992436948158;0;0;1;1;893420612,428457;0,707106781186548;1555200;60636046,9744788;0
"5481327";167916;1263655463;4;10;1;0;22016;85774336;0;0;12;0,461184093919675;15;0,427497425923329;7;0,622035526990773;0;0;1;1;893420612,428457;4,24264068711928;1555200;60636046,9744788;0
"5481328";167916;11;4;50;1;0;22016;2048;0;0;13;0,615099820540249;17;0,528185740304329;6;0,798992436948158;0;0;1;1;118726,764095127;32,5269119345812;4752000;14119,508206733;0
"5481329";167916;41;4;8;1;0;22016;2048;0;0;11;0,563435874934601;14;0,467029108661183;6;0,727834473024091;1;1;1;1;118705,550891692;2,82842712474619;0;14119,508206733;0
"5481330";167916;41;4;10;1;0;22016;2048;0;0;11;0,563435874934601;15;0,626998076703875;8;0,537749836478976;1;1;1;1;118705,550891692;4,24264068711928;0;14119,508206733;0
"5481331";167916;10;4;2;1;1;22016;2048;0;0;11;0,575735931288071;14;0,489246081544751;8;0,683772233983162;0;0;0;0;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481332";167916;10;4;4;1;0;22016;2048;0;0;11;0,575735931288071;16;0,687228378914388;0;0;1;1;1;1;118727,471201908;0;0;14119,508206733;0
"5481333";167916;10;4;255;1;0;22016;2048;0;0;11;0,575735931288071;16;0,582971171885851;6;0,798992436948158;1;1;1;1;118727,471201908;177,483802077823;0;14119,508206733;0
"5481334";167916;10;4;50;1;0;22016;2048;0;0;11;0,575735931288071;17;0,739356982428657;6;0,798992436948158;1;1;1;1;118727,471201908;32,5269119345812;0;14119,508206733;0
"5481335";167916;151;4;4;1;1;22016;2048;0;0;13;0,508646185088005;15;0,60594479688045;0;0;1;1;0;0;118627,769145761;0;0;14119,508206733;0
"5481336";167916;151;4;4;1;0;22016;2048;0;0;13;0,508646185088005;15;0,624095294221944;0;0;1;1;1;1;118627,769145761;0;0;14119,508206733;0
"5481337";167916;2;4;4;1;1;22016;2048;0;0;13;0,591470256010486;18;0,66946548474508;0;0;0;0;0;0;118733,128056158;0;1296000;14119,508206733;0
"5481338";167916;2;4;2;1;1;22016;2048;0;0;13;0,591470256010486;16;0,687228378914388;8;0,683772233983162;0;0;0;0;118733,128056158;1,4142135623731;1296000;14119,508206733;0
"5481339";167916;2;4;4;1;0;22016;2048;0;0;13;0,591470256010486;16;0,612171067549024;0;0;1;1;1;1;118733,128056158;0;1296000;14119,508206733;0
"5481340";167916;2;4;4;1;0;22016;2048;0;0;13;0,591470256010486;16;0,418256601323536;0;0;0;0;1;1;118733,128056158;0;1296000;14119,508206733;0
"5481341";167916;2;4;4;1;0;22016;2048;0;0;13;0,591470256010486;17;0,438245585295146;0;0;0;0;1;1;118733,128056158;0;1296000;14119,508206733;0
"5481342";167916;94;4;2;1;1;22016;2048;0;0;15;0,355871161347116;16;0,687228378914388;8;0,683772233983162;1;1;0;0;118668,074232289;1,4142135623731;0;14119,508206733;0
"5481343";167916;17079;4;10;1;0;22016;4608;0;0;13;0,374456757828776;16;0,50852681281701;8;0,537749836478976;1;1;1;1;106657,865553835;4,24264068711928;5875200;12309,3148468954;0
"5481344";167916;17079;4;2;1;0;22016;4608;0;0;13;0,374456757828776;14;0,233869122317126;8;0,683772233983162;1;1;1;1;106657,865553835;1,4142135623731;5875200;12309,3148468954;0
"5481345";167916;17079;4;11;1;0;22016;4608;0;0;13;0,374456757828776;18;0,247268311166155;6;0,798992436948158;1;1;1;1;106657,865553835;4,94974746830583;5875200;12309,3148468954;0
"5481346";167916;17079;4;4;1;0;22016;4096;0;0;15;0,398959235991435;12;0,191306295779189;0;0;0;0;1;1;106657,865553835;0;11145600;12671,3535188629;0
"5481347";167916;17079;4;100;1;0;22016;4096;0;0;15;0,398959235991435;17;0,47249562128337;6;0,798992436948158;1;1;1;1;106657,865553835;67,8822509939086;11145600;12671,3535188629;0
"5481348";167916;17079;4;10;1;0;22016;4096;0;0;15;0,398959235991435;16;0,50852681281701;8;0,537749836478976;1;1;1;1;106657,865553835;4,24264068711928;11145600;12671,3535188629;0
"5481349";167916;93;4;8;1;0;22016;2048;0;0;12;0,495285385484764;15;0,410232175380411;7;0,41074434901121;1;1;1;1;118668,78133907;2,82842712474619;0;14119,508206733;0
"5481350";167916;93;4;7;1;0;22016;2048;0;0;12;0,495285385484764;15;0,557674131535309;8;0,537749836478976;0;0;1;1;118668,78133907;2,12132034355964;0;14119,508206733;0
"5481351";167916;93;4;15;1;0;22016;2048;0;0;12;0,495285385484764;16;0,492617431381196;6;0,798992436948158;0;0;1;1;118668,78133907;7,77817459305202;0;14119,508206733;0
"5481352";167916;93;4;15;1;0;22016;2048;0;0;12;0,495285385484764;18;0,409673947309753;6;0,798992436948158;0;0;1;1;118668,78133907;7,77817459305202;0;14119,508206733;0
"5481353";167916;93;4;15;1;0;22016;2048;0;0;12;0,495285385484764;18;0,60874597747125;6;0,798992436948158;0;0;1;1;118668,78133907;7,77817459305202;0;14119,508206733;0
"5481354";167916;93;4;15;1;0;22016;2048;0;0;12;0,495285385484764;18;0,595422610060661;6;0,798992436948158;0;0;1;1;118668,78133907;7,77817459305202;0;14119,508206733;0
"5481355";167916;8200;4;15;1;0;22016;2048;0;0;14;0,357460395884314;15;0,60594479688045;6;0,798992436948158;0;0;1;1;112936,266663991;7,77817459305202;11145600;14119,508206733;0
"5481356";167916;8200;4;10;1;0;22016;2048;0;0;14;0,357460395884314;13;0,247588418213943;8;0,537749836478976;0;0;1;1;112936,266663991;4,24264068711928;11145600;14119,508206733;0
"5481357";167916;8200;4;11;1;0;22016;2048;0;0;14;0,357460395884314;16;0,410232175380411;6;0,798992436948158;0;0;1;1;112936,266663991;4,94974746830583;11145600;14119,508206733;0
"5481358";167916;8200;4;70;1;0;22016;2048;0;0;14;0,357460395884314;16;0,467029108661183;6;0,798992436948158;0;0;1;1;112936,266663991;46,6690475583121;11145600;14119,508206733;0
"5481359";167916;8200;4;70;1;0;22016;2048;0;0;14;0,357460395884314;17;0,631395109612757;6;0,798992436948158;0;0;1;1;112936,266663991;46,6690475583121;11145600;14119,508206733;0
"5481360";167916;8200;4;1;1;0;22016;2048;0;0;14;0,357460395884314;17;0,48395315345786;6;0,798992436948158;0;0;1;1;112936,266663991;2,12132034355964;11145600;14119,508206733;0
"5481361";167916;1874142;4;4;1;0;22016;924160;0;0;10;0,457279579760025;15;0,302974686859404;0;0;1;1;1;1;1206483,9748368;0;0;637912,140006757;0
"5481362";167916;1874142;4;4;1;0;22016;924160;0;0;10;0,457279579760025;14;0,427497425923329;0;0;1;1;1;1;1206483,9748368;0;0;637912,140006757;0
"5481363";167916;1874142;4;1700;1;0;22016;924160;0;0;10;0,457279579760025;14;0,296263852557373;6;0,798992436948158;0;0;1;1;1206483,9748368;1199,25310089238;0;637912,140006757;0
"5481364";167916;1874142;4;10;1;0;22016;924160;0;0;10;0,457279579760025;15;0,277255059895121;8;0,537749836478976;1;1;1;1;1206483,9748368;4,24264068711928;0;637912,140006757;0
"5481365";167916;1874142;4;1;1;0;22016;924160;0;0;10;0,457279579760025;14;0,205493904625168;7;0,569668517088065;0;0;1;1;1206483,9748368;2,12132034355964;0;637912,140006757;0
"5481366";167916;1874142;4;65;1;0;22016;924160;0;0;10;0,457279579760025;15;0,333168663288419;6;0,798992436948158;0;0;1;1;1206483,9748368;43,1335136523794;0;637912,140006757;0
"5481367";167916;1874142;4;8;1;0;22016;924160;0;0;10;0,457279579760025;18;0,247268311166155;7;0,41074434901121;1;1;1;1;1206483,9748368;2,82842712474619;0;637912,140006757;0
"5481368";167916;2366066;4;4;1;1;22016;247296;0;0;16;0,33604719043193;14;0,427497425923329;0;0;1;1;0;0;1554326,77106521;0;0;159297,015665705;0
"5481369";167916;2366066;4;4;1;1;22016;247296;0;0;16;0,33604719043193;13;0,432495646160834;0;0;1;1;0;0;1554326,77106521;0;0;159297,015665705;0
"5481370";167916;2366066;4;50;1;0;22016;247296;0;0;16;0,33604719043193;17;0,395308199234483;6;0,798992436948158;0;0;1;1;1554326,77106521;32,5269119345812;0;159297,015665705;0
"5481371";167916;5;4;2;1;0;22016;2048;0;0;15;0,545780020833865;15;0,652475976571542;8;0,683772233983162;1;1;1;1;118731,006735814;1,4142135623731;4752000;14119,508206733;0
"5481372";167916;5;4;30;1;0;22016;2048;0;0;15;0,545780020833865;15;0,426585361343044;6;0,798992436948158;1;1;1;1;118731,006735814;18,3847763108502;4752000;14119,508206733;0
"5481373";167916;5;4;2;1;0;22016;2048;0;0;15;0,545780020833865;16;0,533747595879843;6;0,798992436948158;1;1;1;1;118731,006735814;1,4142135623731;4752000;14119,508206733;0
"5481374";167916;180677;4;8;1;0;22016;25088;0;0;13;0,357682766406327;19;0,48395315345786;7;0,41074434901121;0;0;1;1;9023,38963472153;2,82842712474619;0;2172,23203180507;0
"5481375";167916;180677;4;4;1;0;22016;25088;0;0;13;0,357682766406327;13;0,371305386538069;0;0;0;0;1;1;9023,38963472153;0;0;2172,23203180507;0
"5481376";167916;180677;4;4;1;0;22016;25088;0;0;13;0,357682766406327;17;0,613236608085703;0;0;1;1;1;1;9023,38963472153;0;0;2172,23203180507;0
"5481377";167916;180677;4;4;1;0;22016;25088;0;0;13;0,357682766406327;11;0,292278610456494;0;0;1;1;1;1;9023,38963472153;0;0;2172,23203180507;0
"5481378";167916;180677;4;8;1;0;22016;25088;0;0;13;0,357682766406327;16;0,202488341953237;7;0,41074434901121;1;1;1;1;9023,38963472153;2,82842712474619;0;2172,23203180507;0
"5481379";167916;21922785;4;4;1;0;22016;7082496;0;0;9;0,304298914762957;14;0,466534930630736;0;0;0;0;1;1;15383015,393725;0;86400;4992513,286432;0
"5481380";167916;21922785;4;20;1;0;22016;7082496;0;0;9;0,304298914762957;15;0,372165982338829;6;0,798992436948158;0;0;1;1;15383015,393725;11,3137084989848;86400;4992513,286432;0
"5481381";167916;21922785;4;4;1;0;22016;7082496;0;0;9;0,304298914762957;12;0,191306295779189;0;0;1;1;1;1;15383015,393725;0;86400;4992513,286432;0
"5481382";167916;21922785;4;2;1;0;22016;7082496;0;0;9;0,304298914762957;13;0,260759334438919;8;0,683772233983162;0;0;1;1;15383015,393725;1,4142135623731;86400;4992513,286432;0
"5481383";167916;21922785;4;10;1;0;22016;7082496;0;0;9;0,304298914762957;15;0,361557601930939;8;0,537749836478976;0;0;1;1;15383015,393725;4,24264068711928;86400;4992513,286432;0
"5481384";167916;21922785;4;1;1;0;22016;7082496;0;0;9;0,304298914762957;17;0,253996153407749;7;0,569668517088065;0;0;1;1;15383015,393725;2,12132034355964;86400;4992513,286432;0
"5481385";167916;21922785;4;1;1;0;22016;7082496;0;0;9;0,304298914762957;15;0,460870863852793;7;0,569668517088065;0;0;1;1;15383015,393725;2,12132034355964;86400;4992513,286432;0
"5481386";167916;43;4;2;1;0;22016;2048;0;0;11;0,387627564304205;15;0,363853574837136;8;0,683772233983162;1;1;1;1;118704,136678129;1,4142135623731;1296000;14119,508206733;0
"5481387";167916;43;4;200;1;0;22016;2048;0;0;11;0,387627564304205;16;0,331266144909577;6;0,798992436948158;1;1;1;1;118704,136678129;138,592929112563;1296000;14119,508206733;0
"5481388";167916;43;4;100;1;0;22016;2048;0;0;11;0,387627564304205;19;0,32239729392043;6;0,798992436948158;1;1;1;1;118704,136678129;67,8822509939086;1296000;14119,508206733;0
"5481389";167916;1;4;4;1;0;22016;2048;0;0;9;0,334359764529725;14;0,288713240840981;0;0;1;1;1;1;118733,835162939;0;0;14119,508206733;0
"5481390";167916;7;4;2;1;0;22016;2048;0;0;13;0,389341973108965;14;0,285003359201292;8;0,683772233983162;1;1;1;1;118729,592522252;1,4142135623731;0;14119,508206733;0
"5481391";167916;4;4;4;1;0;22016;2048;0;0;13;0,276644455856428;15;0,321299368210793;0;0;1;1;1;1;118731,713842596;0;0;14119,508206733;0
"5481392";167916;4;4;50;1;0;22016;2048;0;0;13;0,276644455856428;17;0,25233282058116;6;0,798992436948158;1;1;1;1;118731,713842596;32,5269119345812;0;14119,508206733;0
"5481393";167916;548;4;2;1;1;22016;5120;0;0;16;0,413647270144051;13;0,280489999338739;8;0,683772233983162;0;0;0;0;118347,04775363;1,4142135623731;0;11947,2761749279;0
"5481394";167916;548;4;4;1;1;22016;5120;0;0;16;0,413647270144051;17;0,759228293828462;0;0;0;0;0;0;118347,04775363;0;0;11947,2761749279;0
"5481395";167916;548;4;2;1;1;22016;5120;0;0;16;0,413647270144051;14;0,285003359201292;8;0,683772233983162;0;0;0;0;118347,04775363;1,4142135623731;0;11947,2761749279;0
"5481396";167916;548;4;8;1;0;22016;5120;0;0;16;0,413647270144051;16;0,333168663288419;7;0,41074434901121;1;1;1;1;118347,04775363;2,82842712474619;0;11947,2761749279;0
"5481397";167916;548;4;4;1;1;22016;5120;0;0;16;0,413647270144051;13;0,200102826819863;0;0;0;0;0;0;118347,04775363;0;0;11947,2761749279;0
"5481398";167916;548;4;4;1;1;22016;5120;0;0;16;0,413647270144051;16;0,210697959162349;0;0;1;1;0;0;118347,04775363;0;0;11947,2761749279;0
"5481399";167916;548;4;60;1;0;22016;5120;0;0;16;0,413647270144051;16;0,317275654477366;6;0,798992436948158;0;0;1;1;118347,04775363;39,5979797464467;0;11947,2761749279;0
"5481400";167916;548;4;500;1;0;22016;5120;0;0;16;0,413647270144051;16;0,582971171885851;6;0,798992436948158;0;0;1;1;118347,04775363;350,724963468528;0;11947,2761749279;0
"5481401";167916;548;4;1048576;1;0;22016;5120;0;0;16;0,413647270144051;16;0,591069589945235;7;1;0;0;1;1;118347,04775363;741452,371762341;0;11947,2761749279;0
"5481402";167916;548;4;10;1;0;22016;5120;0;0;16;0,413647270144051;16;0,311484716267911;8;0,537749836478976;0;0;1;1;118347,04775363;4,24264068711928;0;11947,2761749279;0
"5481403";167916;548;4;100;1;0;22016;5120;0;0;16;0,413647270144051;15;0,292161602703434;6;0,798992436948158;0;0;1;1;118347,04775363;67,8822509939086;0;11947,2761749279;0
"5481404";167916;548;4;8;1;0;22016;5120;0;0;16;0,413647270144051;16;0,52631351931095;6;0,727834473024091;0;0;1;1;118347,04775363;2,82842712474619;0;11947,2761749279;0
"5481405";167916;3764321;4;100;1;0;22016;2683392;0;0;13;0,493157925100048;16;0,545996516928667;6;0,798992436948158;1;1;1;1;2543042,36339321;67,8822509939086;86400;1881877,01688713;0
"5481406";167916;3764321;4;2;1;1;22016;2683392;0;0;13;0,493157925100048;15;0,440497115055812;8;0,683772233983162;1;1;0;0;2543042,36339321;1,4142135623731;86400;1881877,01688713;0
"5481407";167916;3764321;4;500;1;0;22016;2683392;0;0;13;0,493157925100048;15;0,317275654477366;6;0,798992436948158;0;0;1;1;2543042,36339321;350,724963468528;86400;1881877,01688713;0
"5481408";167916;3764321;4;500;1;0;22016;2683392;0;0;13;0,493157925100048;13;0,174325045532576;6;0,798992436948158;0;0;1;1;2543042,36339321;350,724963468528;86400;1881877,01688713;0
"5481409";167916;3764321;4;500;1;0;22016;2683392;0;0;13;0,493157925100048;18;0,574371734620626;6;0,798992436948158;1;1;1;1;2543042,36339321;350,724963468528;86400;1881877,01688713;0
"5481410";167916;53;4;2;1;0;22016;2048;0;0;11;0,408135969750627;15;0,440497115055812;8;0,683772233983162;1;1;1;1;118697,065610317;1,4142135623731;86400;14119,508206733;0
"5481411";167916;53;4;30;1;0;22016;2048;0;0;11;0,408135969750627;17;0,533747595879843;6;0,798992436948158;1;1;1;1;118697,065610317;18,3847763108502;86400;14119,508206733;0
"5481412";167916;4;4;2;1;1;22016;2048;0;0;12;0,333333333333333;16;0,385658516021262;8;0,683772233983162;0;0;0;0;118731,713842596;1,4142135623731;86400;14119,508206733;0
"5481413";167916;4;4;2;1;0;22016;2048;0;0;12;0,333333333333333;15;0,479516561230384;8;0,683772233983162;1;1;1;1;118731,713842596;1,4142135623731;86400;14119,508206733;0
"5481414";167916;4;4;2;1;1;22016;2048;0;0;12;0,333333333333333;15;0,498449608682182;8;0,683772233983162;0;0;0;0;118731,713842596;1,4142135623731;86400;14119,508206733;0
"5481415";167916;4;4;100;1;0;22016;2048;0;0;12;0,333333333333333;16;0,373588550274002;6;0,798992436948158;0;0;1;1;118731,713842596;67,8822509939086;86400;14119,508206733;0
"5481416";167916;4;4;100;1;0;22016;2048;0;0;12;0,333333333333333;15;0,42168506803376;6;0,798992436948158;1;1;1;1;118731,713842596;67,8822509939086;86400;14119,508206733;0
"5481417";167916;6;4;4;1;0;22016;2048;0;0;9;0,384159712864399;13;0,432495646160834;0;0;1;1;1;1;118730,299629033;0;0;14119,508206733;0
"5481418";167916;6;4;50;1;0;22016;2048;0;0;9;0,384159712864399;13;0,351255392918453;6;0,798992436948158;1;1;1;1;118730,299629033;32,5269119345812;0;14119,508206733;0
"5481419";167916;0;4;100;1;0;22016;2048;0;0;10;0,35342091270361;14;0,513466367200159;6;0,798992436948158;0;0;1;1;118734,54226972;67,8822509939086;6480000;14119,508206733;0
"5481420";167916;5;4;2;1;0;22016;2048;0;0;12;0,41690481051547;15;0,498449608682182;8;0,683772233983162;1;1;1;1;118731,006735814;1,4142135623731;86400;14119,508206733;0
"5481421";167916;5;4;100;1;0;22016;2048;0;0;12;0,41690481051547;15;0,442721787424647;6;0,798992436948158;1;1;1;1;118731,006735814;67,8822509939086;86400;14119,508206733;0
"5481422";167916;10;4;2;1;0;22016;2048;0;0;10;0,257218647291793;13;0,318994775393001;8;0,683772233983162;0;0;1;1;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481423";167916;10;4;2;1;1;22016;2048;0;0;10;0,257218647291793;16;0,385658516021262;8;0,683772233983162;0;0;0;0;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481424";167916;10;4;2;1;0;22016;2048;0;0;10;0,257218647291793;14;0,281342196724917;8;0,683772233983162;0;0;1;1;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481425";167916;10;4;2;1;0;22016;2048;0;0;10;0,257218647291793;15;0,336008418165169;8;0,683772233983162;0;0;1;1;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481426";167916;10;4;50;1;0;22016;2048;0;0;10;0,257218647291793;15;0,25233282058116;6;0,798992436948158;0;0;1;1;118727,471201908;32,5269119345812;0;14119,508206733;0
"5481427";167916;10;4;256;1;0;22016;2048;0;0;10;0,257218647291793;16;0,247674413023274;6;0,798992436948158;0;0;1;1;118727,471201908;178,19090885901;0;14119,508206733;0
"5481428";167916;10;4;350;1;0;22016;2048;0;0;10;0,257218647291793;14;0,240123356553468;6;0,798992436948158;1;1;1;1;118727,471201908;244,658946290545;0;14119,508206733;0
"5481429";167916;10;4;4;1;0;22016;2048;0;0;10;0,257218647291793;16;0,311937537943813;0;0;0;0;1;1;118727,471201908;0;0;14119,508206733;0
"5481430";167916;10;4;2;1;0;22016;2048;0;0;10;0,257218647291793;14;0,206000766619579;8;0,683772233983162;0;0;1;1;118727,471201908;1,4142135623731;0;14119,508206733;0
"5481431";167916;1;4;4;1;0;22016;2048;0;0;18;0,390399390399086;14;0,362540577722654;0;0;1;1;1;1;118733,835162939;0;0;14119,508206733;0
"5481432";167916;2;4;2;1;0;22016;2048;0;0;10;0,32;14;0,289664403933675;8;0,683772233983162;1;1;1;1;118733,128056158;1,4142135623731;518400;14119,508206733;0
"5481433";167916;2;4;1;1;0;22016;2048;0;0;10;0,32;17;0,361084856662112;7;0,569668517088065;1;1;1;1;118733,128056158;2,12132034355964;518400;14119,508206733;0
"5481434";167916;19;4;60;1;0;22016;2048;0;0;10;0,463343685400051;14;0,373371686341687;6;0,798992436948158;1;1;1;1;118721,107240878;39,5979797464467;518400;14119,508206733;0
"5481435";167916;4;4;2;1;0;22016;2048;0;0;17;0,389829784152248;19;0,418135043418782;8;0,683772233983162;1;1;1;1;118731,713842596;1,4142135623731;4752000;14119,508206733;0
"5481436";167916;4;4;40;1;0;22016;2048;0;0;17;0,389829784152248;19;0,366157864415114;6;0,798992436948158;0;0;1;1;118731,713842596;25,4558441227157;4752000;14119,508206733;0
"5481437";167916;0;4;8;1;0;22016;2048;0;0;11;0,305977906211433;13;0,323489908508262;6;0,727834473024091;0;0;1;1;118734,54226972;2,82842712474619;11145600;14119,508206733;0
"5481438";167916;0;4;200;1;0;22016;2048;0;0;11;0,305977906211433;16;0,2947255794504;6;0,798992436948158;1;1;1;1;118734,54226972;138,592929112563;11145600;14119,508206733;0
"5481439";167916;0;4;2000;1;0;22016;2048;0;0;11;0,305977906211433;15;0,277684881485385;6;0,798992436948158;1;1;1;1;118734,54226972;1411,38513524835;11145600;14119,508206733;0
"5481440";167916;0;4;10;1;0;22016;2048;0;0;11;0,305977906211433;15;0,342561741348574;8;0,537749836478976;1;1;1;1;118734,54226972;4,24264068711928;11145600;14119,508206733;0
"5481441";167916;0;4;11;1;0;22016;2048;0;0;11;0,305977906211433;16;0,38086081263311;6;0,798992436948158;1;1;1;1;118734,54226972;4,94974746830583;11145600;14119,508206733;0
"5481442";167916;27;4;2;1;1;22016;2048;0;0;12;0,6;16;0,533747595879843;6;0,798992436948158;0;0;0;0;118715,450386628;1,4142135623731;86400;14119,508206733;0
"5481443";167916;27;4;2;1;0;22016;2048;0;0;12;0,6;18;0,557674131535309;7;0,569668517088065;1;1;1;1;118715,450386628;1,4142135623731;86400;14119,508206733;0
"5481444";167916;0;4;4;1;0;22016;2048;0;0;11;0,249348109394531;15;0,351255392918453;0;0;1;1;1;1;118734,54226972;0;2592000;14119,508206733;0
"5481445";167916;0;4;500;1;0;22016;2048;0;0;11;0,249348109394531;13;0,249041533155241;6;0,798992436948158;1;1;1;1;118734,54226972;350,724963468528;2592000;14119,508206733;0
"5481446";167916;0;4;7;1;0;22016;2048;0;0;11;0,249348109394531;14;0,374456757828776;8;0,537749836478976;1;1;1;1;118734,54226972;2,12132034355964;2592000;14119,508206733;0
"5481447";167916;23;4;4;1;0;22016;2048;0;0;14;0,554331188375075;16;0,496854215734243;0;0;1;1;1;1;118718,278813753;0;0;14119,508206733;0
"5481448";167916;23;4;200;1;0;22016;2048;0;0;14;0,554331188375075;17;0,443891501601005;6;0,798992436948158;1;1;1;1;118718,278813753;138,592929112563;0;14119,508206733;0
"5481449";167916;785110900;4;4;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,50852681281701;0;0;1;1;1;1;555038506,831204;0;1468800;205722682,726787;0
"5481450";167916;785110900;4;8;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,591069589945235;7;0,41074434901121;1;1;1;1;555038506,831204;2,82842712474619;1468800;205722682,726787;0
"5481451";167916;785110900;4;4;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,340619526604213;0;0;1;1;1;1;555038506,831204;0;1468800;205722682,726787;0
"5481452";167916;785110900;4;4;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;16;0,479516561230384;0;0;1;1;1;1;555038506,831204;0;1468800;205722682,726787;0
"5481453";167916;785110900;4;8;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,410232175380411;7;0,41074434901121;1;1;1;1;555038506,831204;2,82842712474619;1468800;205722682,726787;0
"5481454";167916;785110900;4;10;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,206000766619579;8;0,537749836478976;1;1;1;1;555038506,831204;4,24264068711928;1468800;205722682,726787;0
"5481455";167916;785110900;4;1;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;19;0,868123905320843;7;0,569668517088065;1;1;1;1;555038506,831204;2,12132034355964;1468800;205722682,726787;0
"5481456";167916;785110900;4;8;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;15;0,304951953143084;7;0,41074434901121;1;1;1;1;555038506,831204;2,82842712474619;1468800;205722682,726787;0
"5481457";167916;785110900;4;8;1;0;22016;290957824;3;0,0963038858849361;15;0,371428571428571;18;0,247268311166155;7;0,41074434901121;1;1;1;1;555038506,831204;2,82842712474619;1468800;205722682,726787;0
"5481458";167916;82048043;4;4;1;0;22016;7210496;3;0,0963038858849361;18;0,462245104281837;15;0,50852681281701;0;0;1;1;1;1;57897993,0461157;0;5184000;5083022,95442387;0
