"";"acesso1";"acesso2";"qtdtabelas1";"qtdtabelas2";"tamgb1";"tamgb2";"qtdlinhas1";"qtdlinhas2";"qtdcolunas1";"qtdcolunas2";"lv_tabelas";"cos_tabelas";"jac_tabelas";"lv_schtab";"cos_schtab";"jac_schtab";"decisao";"id_schema"
"3422";10;0;10;1;1,998046875;0,001464844;5758248;16910;76;2;140;0,327418500463697;0,578947368421053;144;0,336813047747135;0,5;0;3422
"3424";10;6;10;9;1,998046875;0,016802619;5758248;6141;76;71;107;0,121009091959177;0,19047619047619;112;0,130138479189419;0,19047619047619;0;3424
"3425";10;0;10;9;1,998046875;0,013427734;5758248;157469;76;36;106;0,0576277467310242;0,15;110;0,0628499931190868;0,15;0;3425
"3426";10;0;10;9;1,998046875;0,006225586;5758248;27941;76;41;107;0,112807502812695;0,238095238095238;112;0,12915276258967;0,238095238095238;0;3426
"3429";10;60;10;233;1,998046875;23,05102539;5758248;75866302;76;1791;3710;0,0310983779825726;0,296296296296296;3716;0,0333118644268539;0,296296296296296;0;3429
"3441";10;0;10;17;1,998046875;0;5758248;371368;76;185;136;0,11028212094379;0,142857142857143;142;0,11810272524785;0,142857142857143;0;3441
"3442";10;134;10;158;1,998046875;1159,860352;5758248;8782694323;76;1091;2476;0,0441790708759763;0,296296296296296;2475;0,0482039847021193;0,296296296296296;0;3442
"3443";10;43;10;103;1,998046875;1113,821533;5758248;4948191785;76;1715;1606;0,0582788700797263;0,136363636363636;1608;0,0623859766237679;0,136363636363636;0;3443
"3444";10;43;10;218;1,998046875;82,92541504;5758248;555415048;76;2898;3844;0,0661716596002558;0,296296296296296;3847;0,0657108774258183;0,296296296296296;0;3444
"3446";25;37;45;37;791,5610352;0,096191406;0;267565;1044;225;506;0,0278604184271292;0,12;510;0,0274070396529857;0,12;0;3446
"3454";25;67;45;70;791,5610352;0,798095703;0;3218891;1044;397;842;0,0224777123347631;0,04;851;0,0229068271663467;0,04;0;3454
"3462";25;0;45;23;791,5610352;0,024414063;0;1160;1044;134;507;0,0547189362828607;0,12;508;0,0560769511203263;0,12;0;3462
"3470";25;0;45;2;791,5610352;0,002685547;0;18940;1044;11;673;0,201305926353477;0,52;671;0,254468083807445;0,52;0;3470
"3488";25;112;45;114;791,5610352;53,31005859;0;247045695;1044;941;1538;0,0702385329822759;0,0769230769230769;1543;0,0697744788497486;0,0769230769230769;0;3488
"3496";25;0;45;22;791,5610352;77,4609375;0;259709350;1044;618;382;0,0581056153820063;0,12;382;0,0583543723938421;0,12;0;3496
"3504";25;0;45;6;791,5610352;6,135742188;0;38458211;1044;52;632;0,127814607627801;0,2;630;0,0951906983419888;0,2;0;3504
"3510";25;0;45;9;791,5610352;0,006225586;0;27941;1044;41;611;0,13761477036562;0,28;615;0,145348888084155;0,28;0;3510
"3521";25;52;45;52;791,5610352;18,08862305;0;61922864;1044;644;638;0,0316498058989874;0,0769230769230769;644;0,0313909390999273;0,0769230769230769;0;3521
"3525";25;0;45;17;791,5610352;0;0;371368;1044;185;549;0,0523158374676802;0,2;550;0,0484323962788018;0,2;0;3525
"3528";25;43;45;218;791,5610352;82,92541504;0;555415048;1044;2898;3444;0,0262961062813465;0,0740740740740741;3451;0,0262255853116445;0,0740740740740741;0;3528
"3541";17;4;17;12;173,2897949;0,014160156;901232511;1537;423;99;181;0,0543458081379786;0,173913043478261;190;0,0518582098751617;0,259259259259259;0;3541
"3544";17;0;17;4;173,2897949;0,010986328;901232511;10597;423;196;211;0,208864403462405;0,434782608695652;217;0,178839581771741;0,5;0;3544
"3548";17;4;17;15;173,2897949;6,963623047;901232511;26432122;423;151;206;0,0803450258100856;0,0869565217391305;213;0,0765991766730652;0,185185185185185;0;3548
"3551";17;0;17;34;173,2897949;0,13671875;901232511;26741;423;204;409;0,0836669935784655;0,130434782608696;411;0,0812734556341864;0,222222222222222;0;3551
"3555";17;0;17;7;173,2897949;0,02734375;901232511;300076;423;26;202;0,173333135243305;0,181818181818182;209;0,169424191854111;0,333333333333333;0;3555
"3559";17;4;17;33;173,2897949;3,3203125;901232511;7064804;423;227;350;0,110633467894588;0,2;354;0,111145167581008;0,275862068965517;0;3559
"3564";17;0;17;4;173,2897949;0,017578125;901232511;0;423;35;209;0,133805401058377;0,434782608695652;214;0,132343910009341;0,428571428571429;0;3564
"3568";17;4;17;19;173,2897949;0,009277344;901232511;1;423;138;222;0,0866543537057154;0,130434782608696;226;0,0848901367039782;0,222222222222222;0;3568
"3572";17;112;17;114;173,2897949;53,31005859;901232511;247045695;423;941;1737;0,0926037468768692;0,192307692307692;1739;0,0901382350424168;0,266666666666667;0;3572
"3576";17;0;17;1;173,2897949;7,303710938;901232511;0;423;81;242;0,493936724235235;0,590909090909091;247;0,376805650269823;0,518518518518519;0;3576
"3578";17;20;17;26;173,2897949;3,305664063;901232511;19463669;423;180;244;0,0822946901461846;0,2;251;0,0786857493484349;0,275862068965517;0;3578
"3582";17;0;17;1;173,2897949;0,006835938;901232511;23656;423;16;238;0,291987654640094;0,590909090909091;238;0,261048358617503;0,555555555555556;0;3582
"3589";17;0;17;3;173,2897949;0,001464844;901232511;0;423;12;208;0,121256925157798;0,272727272727273;218;0,12971358307509;0,407407407407407;0;3589
"3600";17;0;17;10;173,2897949;0,017496245;901232511;58928;423;96;186;0,142886565560993;0,227272727272727;194;0,151930177293024;0,37037037037037;0;3600
"3615";1;1;18;5;0,004394531;110,0444336;379731;324500732;199;257;175;0,332204400902968;0,333333333333333;181;0,275714031659852;0,285714285714286;0;3615
"3617";1;6;18;7;0,004394531;108,1806641;379731;183421331;199;346;155;0,151040983894926;0,142857142857143;161;0,138034092067466;0,142857142857143;0;3617
"3622";1;67;18;70;0,004394531;0,798095703;379731;3218891;199;397;992;0,0432882983937748;0,166666666666667;1000;0,0411230111811169;0,166666666666667;0;3622
"3624";1;182;18;1;0,004394531;1,797607422;379731;7556996;199;1435;205;0,821139673487124;0,869565217391304;208;0,443475993729799;0,608695652173913;0;3624
"3629";1;0;18;1;0,004394531;0,000976563;379731;0;199;5;197;0,289281130415432;0,5;197;0,224920648390054;0,35;0;3629
"3630";1;0;18;23;0,004394531;0,024414063;379731;1160;199;134;228;0,076529042466856;0,0909090909090909;237;0,0800623205631156;0,0909090909090909;0;3630
"3631";1;0;18;20;0,004394531;0,01953125;379731;400;199;107;174;0,0186534741312511;0,0909090909090909;181;0,0174388440141805;0,0909090909090909;1;3631
"3638";1;0;18;2;0,004394531;0,002685547;379731;18940;199;11;194;0,191327441409997;0,476190476190476;198;0,240427134006995;0,476190476190476;0;3638
"3647";1;30;18;30;0,004394531;0,030273438;379731;49;199;198;347;0,0284261073722148;0,166666666666667;348;0,0276548963432363;0,166666666666667;0;3647
"3649";1;20;18;65;0,004394531;8,503417969;379731;41627253;199;650;931;0,076917172955881;0,2;932;0,0767669692752677;0,2;0;3649
"3652";1;4;18;19;0,004394531;0,009277344;379731;1;199;138;224;0,0869715887838192;0,0476190476190477;229;0,0935478303764559;0,0476190476190477;0;3652
"3655";1;17;18;17;0,004394531;173,2897949;379731;901232511;199;423;183;0,0339162535805281;0,173913043478261;191;0,0317322283820626;0,259259259259259;0;3655
"3657";1;97;18;99;0,004394531;0,277832031;379731;1068597;199;690;1572;0,0702585347389187;0,2;1578;0,068886028535708;0,2;0;3657
"3662";1;20;18;26;0,004394531;3,305664063;379731;19463669;199;180;241;0,0860422128808449;0,130434782608696;248;0,0799777922992344;0,130434782608696;0;3662
"3667";1;0;18;32;0,004394531;0,12109375;379731;0;199;693;380;0,0364905217808311;0,166666666666667;386;0,0357149717646692;0,166666666666667;0;3667
"3672";1;0;18;6;0,004394531;6,135742188;379731;38458211;199;52;169;0,126780240188913;0,0952380952380952;172;0,0868851137095222;0,0952380952380952;0;3672
"3676";1;6;18;9;0,004394531;0,016802619;379731;6141;199;71;122;0,0528986227441197;0,05;122;0,0465496221874891;0,05;0;3676
"3677";1;0;18;9;0,004394531;0,013427734;379731;157469;199;36;152;0,123468133877247;0,19047619047619;159;0,123478459400251;0,19047619047619;0;3677
"3680";1;0;18;26;0,004394531;0,06628418;379731;25074;199;222;244;0,0705789109656138;0,181818181818182;252;0,0744068714153155;0,136363636363636;0;3680
"3683";1;0;18;9;0,004394531;0,007202148;379731;29129;199;46;156;0,133424308360233;0,15;162;0,142162175640754;0,15;0;3683
"3684";1;0;18;10;0,004394531;0,017496245;379731;58928;199;96;147;0,176811728742224;0,15;153;0,18319837797033;0,15;0;3684
"3685";1;1;18;7;0,004394531;6,84375;379731;31823603;199;49;164;0,178179618491466;0,0952380952380952;168;0,137491310932627;0,0952380952380952;0;3685
"3688";1;2;18;7;0,004394531;0,011474609;379731;62646;199;108;125;0,0243925463401657;0,1;125;0,0244664991557086;0,1;0;3688
"3690";1;0;18;81;0,004394531;2,236083984;379731;11850966;199;576;1247;0,0698880242124588;0,2;1253;0,069291092177751;0,2;0;3690
"3698";112;37;114;37;53,31005859;0,096191406;247045695;267565;941;225;1529;0,0507017305323659;0,12;1532;0,0514128713600711;0,12;0;3698
"3712";112;0;114;4;53,31005859;0,010986328;247045695;10597;941;196;1907;0,167477125938507;0,44;1905;0,166621807414278;0,4;0;3712
"3724";112;0;114;15;53,31005859;1,53515625;247045695;13208944;941;254;1736;0,0509549811527039;0,08;1739;0,0530303518862282;0,08;0;3724
"3725";112;10;114;17;53,31005859;1,505371094;247045695;1572013;941;87;1759;0,0681367651683743;0,16;1763;0,0719898469567608;0,16;0;3725
"3730";112;8;114;54;53,31005859;18,13964844;247045695;101977158;941;915;1461;0,0589908590564222;0,148148148148148;1464;0,0590343728193989;0,148148148148148;0;3730
"3732";112;0;114;4;53,31005859;0,017578125;247045695;0;941;35;1900;0,147327606636652;0,44;1897;0,154198968118353;0,32;0;3732
"3738";112;25;114;45;53,31005859;791,5610352;247045695;2803997559;941;1044;1538;0,0702385329822759;0,0769230769230769;1543;0,0697744788497486;0,0769230769230769;0;3738
"3739";112;17;114;17;53,31005859;173,2897949;247045695;901232511;941;423;1737;0,0926037468768692;0,192307692307692;1739;0,0901382350424168;0,266666666666667;0;3739
"3740";112;1;114;18;53,31005859;0,004394531;247045695;379731;941;199;1758;0,0675785470409804;0,2;1758;0,0666735998223291;0,2;0;3740
"3741";112;97;114;99;53,31005859;0,277832031;247045695;1068597;941;690;206;0,000393598190937761;0;205;0,000491644747211195;0;1;3741
"3744";112;0;114;1;53,31005859;7,303710938;247045695;0;941;81;1943;0,448309400898198;0,64;1942;0,394341803015668;0,48;0;3744
"3745";112;0;114;3;53,31005859;70,88671875;247045695;128962977;941;234;1919;0,0975203264998895;0,44;1919;0,0758392020613626;0,384615384615385;0;3745
"3754";112;0;114;1;53,31005859;0,000976563;247045695;0;941;5;1941;0,255407654371205;0,6;1941;0,243520979807226;0,4;0;3754
"3759";112;0;114;1;53,31005859;0,000244141;247045695;48;941;6;1946;0,58884918984484;0,72;1948;0,421871958457797;0,6;0;3759
"3766";112;0;114;28;53,31005859;0,011962891;247045695;6959;941;173;1644;0,0615793165030208;0,148148148148148;1646;0,0628388047657245;0,148148148148148;0;3766
"3771";112;0;114;2;53,31005859;0;247045695;129840424;941;187;1937;0,25642049622444;0,52;1935;0,225036705322059;0,44;0;3771
"3774";112;0;114;81;53,31005859;2,236083984;247045695;11850966;941;576;1372;0,0462390682450167;0,0769230769230769;1378;0,0464261390233119;0,0769230769230769;0;3774
"3777";112;0;114;17;53,31005859;0;247045695;371368;941;185;1769;0,0716685884284661;0,2;1769;0,0703528337131566;0,2;0;3777
"3796";97;0;99;4;0,277832031;0,010986328;1068597;10597;690;196;1717;0,16992792280193;0,44;1720;0,168733574720905;0,4;0;3796
"3804";97;5;99;48;0,277832031;0,04296875;1068597;187;690;267;1263;0,0457961369314355;0,115384615384615;1270;0,0454045758423662;0,115384615384615;0;3804
"3805";97;0;99;8;0,277832031;0,0078125;1068597;0;690;37;1642;0,110337638723046;0,28;1646;0,124469321520331;0,24;0;3805
"3812";97;2;99;10;0,277832031;0,009277344;1068597;3608;690;48;1637;0,125108728735795;0,16;1644;0,139722638717159;0,16;0;3812
"3814";97;8;99;54;0,277832031;18,13964844;1068597;101977158;690;915;1297;0,0578681697899864;0,148148148148148;1306;0,0571014612291624;0,148148148148148;0;3814
"3819";97;5;99;17;0,277832031;0,056640625;1068597;387853;690;126;1560;0,0820121906987774;0,192307692307692;1567;0,0864759664397032;0,192307692307692;0;3819
"3823";97;17;99;17;0,277832031;173,2897949;1068597;901232511;690;423;1549;0,0916538333793269;0,192307692307692;1556;0,0886236808346476;0,266666666666667;0;3823
"3833";97;0;99;32;0,277832031;0,296875;1068597;0;690;662;1413;0,0723159087122682;0,115384615384615;1422;0,0738380978548691;0,115384615384615;0;3833
"3835";97;0;99;32;0,277832031;0,12109375;1068597;0;690;693;1413;0,0723159087122682;0,115384615384615;1422;0,0718276029319148;0,115384615384615;0;3835
"3839";97;2;99;4;0,277832031;163,7275391;1068597;2895538;690;35;1710;0,145411368629454;0,44;1712;0,152425314178102;0,32;0;3839
"3842";97;0;99;1;0,277832031;0,001464844;1068597;16910;690;2;1754;0,235283014823269;0,68;1762;0,236627708776108;0,56;0;3842
"3843";97;0;99;1;0,277832031;0,000244141;1068597;48;690;6;1756;0,579733331624547;0,72;1763;0,416552231222303;0,6;0;3843
"3847";97;1;99;16;0,277832031;0,014648438;1068597;0;690;67;1589;0,0904803169123999;0,153846153846154;1597;0,0881502206218121;0,153846153846154;0;3847
"3851";97;0;99;9;0,277832031;0,007202148;1068597;29129;690;46;1641;0,0823245538122472;0,32;1647;0,0914209142258895;0,32;0;3851
"3852";97;0;99;10;0,277832031;0,017496245;1068597;58928;690;96;1620;0,243812991262281;0,32;1627;0,252137883924742;0,32;0;3852
"3854";97;0;99;1;0,277832031;0;1068597;175915991;690;65;1756;0,537891111758694;0,76;1758;0,382783889821949;0,56;0;3854
"3861";97;0;99;17;0,277832031;0;1068597;371368;690;185;1583;0,0735713253653357;0,2;1589;0,0717070964782682;0,2;0;3861
"3877";25;4;86;12;0,37109375;0,014160156;4698;1537;497;99;1519;0,0546222300629219;0,166666666666667;1516;0,0518373537625033;0,166666666666667;0;3877
"3880";25;0;86;4;0,37109375;0,010986328;4698;10597;497;196;1607;0,22761005894356;0,48;1603;0,221534441284898;0,44;0;3880
"3882";25;0;86;23;0,37109375;0,024414063;4698;1160;497;134;1375;0,0277140402253935;0,16;1371;0,0286083078181645;0,16;0;3882
"3883";25;0;86;20;0,37109375;0,01953125;4698;400;497;107;1420;0,0609084702995321;0,0833333333333334;1418;0,0573696803311339;0,0833333333333334;0;3883
"3888";25;5;86;48;0,37109375;0,04296875;4698;187;497;267;1198;0,0688382839517034;0,08;1202;0,0690215487835071;0,08;0;3888
"3890";25;0;86;2;0,37109375;0,002685547;4698;18940;497;11;1636;0,149112419460782;0,5;1633;0,22385328883725;0,5;0;3890
"3891";25;0;86;7;0,37109375;0,02734375;4698;300076;497;26;1567;0,113630142791734;0,25;1563;0,124083250622969;0,25;0;3891
"3897";25;2;86;33;0,37109375;0,077636719;4698;101813;497;264;1315;0,0790438484414316;0;1319;0,0796958630558223;0,04;0;3897
"3898";25;8;86;54;0,37109375;18,13964844;4698;101977158;497;915;1181;0,0402949743947315;0,115384615384615;1186;0,040884056355078;0,115384615384615;0;3898
"3918";25;0;86;1;0,37109375;0,006835938;4698;23656;497;16;1638;0,223699038611323;0,625;1631;0,221043345601969;0,5;0;3918
"3919";25;0;86;32;0,37109375;0,12109375;4698;0;497;693;1293;0,0615404415242311;0,08;1296;0,0635249103089168;0,08;0;3919
"3921";25;29;86;71;0,37109375;0,123535156;4698;10526;497;454;1193;0,0322675134976341;0,04;1197;0,0324813003603734;0,04;0;3921
"3928";25;6;86;9;0,37109375;0,016802619;4698;6141;497;71;1556;0,088844380208108;0,208333333333333;1554;0,0857789818799838;0,208333333333333;0;3928
"3943";25;0;86;18;0,37109375;0;4698;357551;497;191;1461;0,073844666520783;0,166666666666667;1459;0,0736313118242776;0,166666666666667;0;3943
"3944";25;0;86;86;0,37109375;2,692871094;4698;24613804;497;651;1187;0,0297118650613769;0,08;1191;0,0302824871727654;0,08;0;3944
"3954";0;0;2;3;0,001953125;0,005859375;1522;0;9;234;29;0,220127363882968;0,473684210526316;36;0,180137740161987;0,5;0;3954
"3955";0;21;2;23;0,001953125;25,47961426;1522;191401724;9;266;258;0,130176329131055;0,458333333333333;267;0,119622513056974;0,416666666666667;0;3955
"3975";0;0;2;7;0,001953125;0,02734375;1522;300076;9;26;72;0,304129617692755;0,428571428571429;77;0,233459672830389;0,380952380952381;0;3975
"3981";0;2;2;33;0,001953125;0,077636719;1522;101813;9;264;427;0,192772549649312;0,375;425;0,15372480119383;0,36;0;3981
"3995";0;25;2;86;0,001953125;0,37109375;1522;4698;9;497;1626;0,164847923072307;0,375;1623;0,123076412579119;0,333333333333333;0;3995
"3999";0;203;2;451;0,001953125;3229,061768;1522;12469817823;9;4621;8378;0,133240958807182;0,444444444444444;8375;0,112296066900162;0,407407407407407;0;3999
"4004";0;1;2;55;0,001953125;222,0068359;1522;1232589939;9;1506;923;0,167454363325435;0,44;923;0,177761227594643;0,4;0;4004
"4008";0;0;2;6;0,001953125;6,135742188;1522;38458211;9;52;58;0,294451246856604;0,409090909090909;60;0,195708491730939;0,363636363636364;0;4008
"4010";0;0;2;1;0,001953125;0,001464844;1522;16910;9;2;25;0,417517627489283;0,647058823529412;30;0,279536401606459;0,411764705882353;0;4010
"4019";0;0;2;9;0,001953125;0,007202148;1522;29129;9;46;112;0,225048063019878;0,4;114;0,190685279703604;0,35;0;4019
"4020";0;0;2;10;0,001953125;0,017496245;1522;58928;9;96;139;0,208014623296608;0,4;140;0,208637047888349;0,35;0;4020
"4021";0;1;2;7;0,001953125;6,84375;1522;31823603;9;49;64;0,29784144858407;0,409090909090909;66;0,217088466695371;0,363636363636364;0;4021
"4024";0;2;2;7;0,001953125;0,011474609;1522;62646;9;108;66;0,170371982401165;0,428571428571429;73;0,148456263836187;0,380952380952381;0;4024
"4027";0;0;2;18;0,001953125;0;1522;357551;9;191;185;0,143076105815179;0,409090909090909;189;0,121110523792619;0,363636363636364;0;4027
"4028";0;0;2;86;0,001953125;2,692871094;1522;24613804;9;651;1445;0,165914058526604;0,44;1443;0,141089862316983;0,4;0;4028
"4030";0;134;2;158;0,001953125;1159,860352;1522;8782694323;9;1091;2595;0,173892106006255;0,444444444444444;2593;0,148697567658723;0,407407407407407;0;4030
"4046";0;21;1;23;7,303710938;0,0859375;0;111;81;125;298;0,506816908099874;0,652173913043478;303;0,405733096030788;0,478260869565217;0;4046
"4047";0;9;1;13;7,303710938;0,063476563;0;177599;81;117;174;0,504580938601486;0,666666666666667;176;0,431327669985665;0,545454545454545;0;4047
"4061";0;10;1;17;7,303710938;1,505371094;0;1572013;81;87;198;0,546281900932363;0,636363636363636;196;0,452206184762469;0,454545454545455;0;4061
"4062";0;0;1;19;7,303710938;0,033203125;0;1124;81;153;229;0,533535206072838;0,681818181818182;229;0,45018672818344;0,5;0;4062
"4063";0;4;1;33;7,303710938;3,3203125;0;7064804;81;227;468;0,443121946816247;0,666666666666667;467;0,345516644114557;0,5;0;4063
"4069";0;20;1;65;7,303710938;8,503417969;0;41627253;81;650;1092;0,407867317099939;0,64;1090;0,33142048532109;0,48;0;4069
"4083";0;203;1;451;7,303710938;3229,061768;0;12469817823;81;4621;8397;0,43707101402529;0,666666666666667;8394;0,330082145614606;0,518518518518519;0;4083
"4091";0;2;1;4;7,303710938;163,7275391;0;2895538;81;35;49;0,634851628329889;0,789473684210526;56;0,488948819149029;0,571428571428571;0;4091
"4094";0;0;1;1;7,303710938;0,001464844;0;16910;81;2;10;0,723973776263058;0,785714285714286;17;0,697628421592618;0,666666666666667;0;4094
"4105";0;1;1;7;7,303710938;6,84375;0;31823603;81;49;70;0,582746217004015;0,619047619047619;77;0,41902564027539;0,428571428571429;0;4105
"4106";0;0;1;1;7,303710938;0;0;175915991;81;65;3;0,105572809000084;0,333333333333333;9;0,217309101869195;0,4;1;4106
"4113";0;0;1;17;7,303710938;0;0;371368;81;185;185;0,601183569226962;0,619047619047619;188;0,459134146670239;0,428571428571429;0;4113
"4122";0;0;3;3;70,88671875;0,005859375;128962977;0;234;234;0;0;0;0;0;0;1;4122
"4124";0;3;3;4;70,88671875;0,091308594;128962977;1508484;234;12;46;0,226258563027504;0,388888888888889;49;0,198693942800448;0,3;0;4124
"4132";0;0;3;4;70,88671875;0,010986328;128962977;10597;234;196;33;0,19202999190528;0,25;39;0,201785565794741;0,315789473684211;0;4132
"4140";0;5;3;48;70,88671875;0,04296875;128962977;187;234;267;763;0,138214904278213;0,416666666666667;763;0,0959634077857474;0,36;0;4140
"4144";0;0;3;15;70,88671875;1,53515625;128962977;13208944;234;254;226;0,145719892195868;0,391304347826087;226;0,114499711403599;0,333333333333333;0;4144
"4163";0;25;3;86;70,88671875;0,37109375;128962977;4698;234;497;1618;0,14113669887641;0,416666666666667;1616;0,111427916931055;0,36;0;4163
"4167";0;203;3;451;70,88671875;3229,061768;128962977;12469817823;234;4621;8373;0,124987246816926;0,481481481481482;8371;0,101935163546264;0,428571428571429;0;4167
"4180";0;6;3;9;70,88671875;0,016802619;128962977;6141;234;71;74;0,0688775543818005;0,263157894736842;81;0,0564096705496954;0,285714285714286;0;4180
"4181";0;0;3;9;70,88671875;0,013427734;128962977;157469;234;36;88;0,185211558717203;0,315789473684211;93;0,185786102152197;0,333333333333333;0;4181
"4182";0;0;3;9;70,88671875;0,006225586;128962977;27941;234;41;83;0,255388254667372;0,4;88;0,265681980209295;0,409090909090909;0;4182
"4190";0;0;3;1;70,88671875;0;128962977;175915991;234;65;31;0,658671925606855;0,823529411764706;35;0,43269351464275;0,666666666666667;0;4190
"4193";0;52;3;52;70,88671875;18,08862305;128962977;61922864;234;644;836;0,165792772443159;0,44;839;0,136939740751789;0,384615384615385;0;4193
"4194";0;0;3;81;70,88671875;2,236083984;128962977;11850966;234;576;1393;0,124168171276249;0,44;1397;0,0873118456158075;0,384615384615385;0;4194
"4205";20;6;26;7;3,305664063;108,1806641;19463669;183421331;180;346;274;0,106636180579776;0,25;280;0,106391542614778;0,25;0;4205
"4206";20;0;26;3;3,305664063;0,005859375;19463669;0;180;234;305;0,102006984495363;0,391304347826087;310;0,0931614423366887;0,333333333333333;0;4206
"4215";20;9;26;13;3,305664063;0,063476563;19463669;177599;180;117;240;0,0633803636988207;0,173913043478261;248;0,0621319536759976;0,173913043478261;0;4215
"4218";20;0;26;23;3,305664063;0,024414063;19463669;1160;180;134;241;0,091806172813365;0,0434782608695652;250;0,0863138356803445;0,0434782608695652;0;4218
"4219";20;0;26;20;3,305664063;0,01953125;19463669;400;180;107;213;0,0544943402806463;0,125;221;0,0464992913845469;0,125;0;4219
"4227";20;0;26;7;3,305664063;0,02734375;19463669;300076;180;26;272;0,0995065628898351;0,291666666666667;279;0,103740701081986;0,291666666666667;0;4227
"4228";20;0;26;15;3,305664063;1,53515625;19463669;13208944;180;254;238;0,0576295477134761;0,0833333333333334;244;0,052654348072005;0,0833333333333334;0;4228
"4230";20;0;26;19;3,305664063;0,033203125;19463669;1124;180;153;233;0,0360341435958474;0,208333333333333;239;0,0335236270166737;0,208333333333333;0;4230
"4234";20;8;26;54;3,305664063;18,13964844;19463669;101977158;180;915;701;0,0678460526040781;0,153846153846154;708;0,0640552329979758;0,153846153846154;0;4234
"4235";20;30;26;30;3,305664063;0,030273438;19463669;49;180;198;346;0,071095804990507;0,12;352;0,0652625433345518;0,12;0;4235
"4236";20;0;26;4;3,305664063;0,017578125;19463669;0;180;35;294;0,183680801028222;0,391304347826087;298;0,177937767543634;0,260869565217391;0;4236
"4239";20;5;26;17;3,305664063;0,056640625;19463669;387853;180;126;234;0,0574428021773981;0,2;241;0,0529036499867847;0,2;0;4239
"4241";20;10;26;10;3,305664063;1,998046875;19463669;5758248;180;76;253;0,0453413052131633;0,25;260;0,0451463361525615;0,25;0;4241
"4249";20;0;26;1;3,305664063;7,303710938;19463669;0;180;81;326;0,504289849212544;0,608695652173913;331;0,395703667486284;0,434782608695652;0;4249
"4254";20;0;26;1;3,305664063;0,006835938;19463669;23656;180;16;322;0,216102608745101;0,608695652173913;321;0,19933416074643;0,478260869565217;0;4254
"4256";20;1;26;55;3,305664063;222,0068359;19463669;1232589939;180;1506;753;0,147657007043315;0,12;758;0,139305502138428;0,12;0;4256
"4258";20;0;26;1;3,305664063;0,000976563;19463669;0;180;5;323;0,299525257837078;0,565217391304348;327;0,2077111610567;0,347826086956522;0;4258
"4261";20;0;26;3;3,305664063;0,001464844;19463669;0;180;12;289;0,170346404054535;0,304347826086957;297;0,176137609477099;0,304347826086957;0;4261
"4268";20;0;26;26;3,305664063;0,06628418;19463669;25074;180;222;245;0,0307631754202509;0,130434782608696;253;0,0278410045370321;0,0869565217391305;0;4268
"4276";20;2;26;7;3,305664063;0,011474609;19463669;62646;180;108;277;0,125364774888047;0,217391304347826;279;0,116494988612085;0,217391304347826;0;4276
"4284";20;43;26;218;3,305664063;82,92541504;19463669;555415048;180;2898;3682;0,0904047135925132;0,148148148148148;3684;0,0852675024463332;0,148148148148148;0;4284
"4297";203;4;451;12;3229,061768;0,014160156;0;1537;4621;99;8269;0,0404204406519575;0,259259259259259;8265;0,0363300475090277;0,259259259259259;0;4297
"4300";203;0;451;4;3229,061768;0,010986328;0;10597;4621;196;8361;0,200078439734228;0,481481481481482;8357;0,189657216458421;0,444444444444444;0;4300
"4301";203;0;451;1;3229,061768;0,000976563;0;0;4621;5;8395;0,219818230591519;0,62962962962963;8389;0,162172179197376;0,518518518518519;0;4301
"4304";203;4;451;15;3229,061768;6,963623047;0;26432122;4621;151;8150;0,0449988516811389;0,185185185185185;8151;0,0442931926543828;0,185185185185185;0;4304
"4315";203;4;451;33;3229,061768;3,3203125;0;7064804;4621;227;7941;0,0708079962913865;0,148148148148148;7941;0,0696653127208257;0,148148148148148;0;4315
"4326";203;25;451;45;3229,061768;791,5610352;0;2803997559;4621;1044;7735;0,017788934532762;0,0740740740740741;7734;0,0178834279400204;0,0740740740740741;1;4326
"4331";203;25;451;86;3229,061768;0,37109375;0;4698;4621;497;7075;0,0289337117700232;0,111111111111111;7077;0,028893061861297;0,111111111111111;0;4331
"4334";203;0;451;3;3229,061768;70,88671875;0;128962977;4621;234;8373;0,124987246816926;0,481481481481482;8371;0,101935163546264;0,428571428571429;0;4334
"4341";203;29;451;71;3229,061768;0,123535156;0;10526;4621;454;7288;0,0113423140751566;0,0740740740740741;7289;0,0113200532048953;0,0740740740740741;1;4341
"4344";203;0;451;6;3229,061768;6,135742188;0;38458211;4621;52;8341;0,118758118382649;0,259259259259259;8336;0,0779784854661884;0,259259259259259;0;4344
"4347";203;0;451;1;3229,061768;0,000244141;0;48;4621;6;8400;0,431706882197505;0,740740740740741;8400;0,29583557275798;0,62962962962963;0;4347
"4352";203;0;451;26;3229,061768;0,06628418;0;25074;4621;222;8059;0,0439056769707706;0,259259259259259;8054;0,046637849766102;0,222222222222222;0;4352
"4360";203;2;451;7;3229,061768;0,011474609;0;62646;4621;108;8323;0,0910408036524083;0,333333333333333;8319;0,0926095531753295;0,333333333333333;0;4360
"4364";203;0;451;86;3229,061768;2,692871094;0;24613804;4621;651;7167;0,0205648138407672;0,111111111111111;7169;0,020728760956396;0,111111111111111;0;4364
"4365";203;0;451;17;3229,061768;0;0;371368;4621;185;8214;0,0511886075263372;0,259259259259259;8210;0,0508707148623747;0,259259259259259;0;4365
"4366";203;134;451;158;3229,061768;1159,860352;0;8782694323;4621;1091;6525;0,00759951656466407;0;6528;0,00767531340821159;0;1;4366
